grammatical	ungrammatical
n k l ě G w Y L E q V a e I k c b v Y d ù U j n	n k l ě G w Y L E q V a e I k c b b Y d ù U j n
o u C Q i ǔ G u Z V D ó s a M O f e o n w T m á	o u C Q i ǔ G u Z V D ó s a M O e e o n w T m á
q B a Q N b B g t g J X è l ó F u ò ù F w U n B	q B L Q N b B g t g J X è l ó F u ò ù F w U n B
r V s à V H ǔ I é J G j k u ǎ r y ó a h w F D y	r V s à V f ǔ I é J G j k u ǎ r y ó a h w F D y
s k l Y L V y X ǎ T G x H i N E a K E I S b k M	s k l Y L V d X ǎ T G x H i N E a K E I S b k M
u ù q C T Q Q A W a C Z c Q ù i è g m G R ǔ a i	u ù q C T Q Q A W é C Z c Q ù i è g m G R ǔ a i
v E O t D q w a ò q ù w J d é Z s R C D C B k ò	v E d O t D q w a ò q ù w J d é Z s R C D C B k ò
w T j j m H D L x H j y X N E a u o ú á J H g M	w T j a m H D L x H j y X N E a u o ú á J H g M
x a P è ú z Q F ú Y e t C q K X Z ǒ E D è j E h	e a P è ú z Q F ú Y e t C q K X Z ǒ E D è j E h
y o A k é g a H p R Q ú U ǒ G T ǒ p è u X O t A	y o A k é g J H p R Q ú U ǒ G T ǒ p è u X O t A
ù ù q x a K F W N x U C ǒ R L p E l c P j z a P g	ù ù q x ù K F W N x U C ǒ R L p E l c P j z a P g
ǔ I o a n è h K ó j ǔ T C G y ù X á e ǒ I ù S S S	ǔ I f a n è h K ó j ǔ T C G y ù X á e ǒ I ù S S S
á K W Y F R S è a H t c é é G ó Y z N ù Y t l r A	á f W Y F R S è a H t c é é G ó Y z N ù Y t l r A
à T z K A h á t I n N s R a l H o ò ó q z é á ó H	à T c K A h á t I n N s R a l H o ò ó q z é á ó H
ǎ l y U p o Y W v é i w g O t à F i m y a N v X l	ǎ l y U p o Y W v é i w g O t à F i m d a N v X l
é s K k a z z V y m M ò m L L m S c è A K J ù E T	é s K k F z z V y m M ò m L L m S c è A K J ù E T
ě P ǎ I I á K ó w ó m R U g á ò ǎ I á ù W a A ǔ g	ě P ǎ I I á K ó w ó m R b U g á ò ǎ I á ù W a A ǔ g
ó Q v ù ě C h y S H Z k s á Q Z é P z ǒ B W o a u	ó Q v ù ě C h y c H Z k s á Q Z é P z ǒ B W o a u
ǒ A Q ò o k l v á o ù x ú n C a à à s M é ó f z h	ǒ A Q ò o k l v á o ù x ú n C a à à f s M é ó f z h
ú H v v m R A x ú ò E U G F K O T V N a c O P R f	ú H v v m R A x ú ò E U G F K O T V N R c O P R f
A O q Q i S v N D j S I a T O à ě G A f j Q U F W	A a q Q i S v N D j S I a T O à ě G A f j Q U F W
B n á o è T g l J P l a N ǔ R S u f o c d E s Q ú	B n á o c è T g l J P l a N ǔ R S u f o c d E s Q ú
D ù i a F f Z y b ǎ R o V g N t f h v F D x F J P	D ù i a F f f Z y b ǎ R o V g N t f h v F D x F J P
E à W K m M Q m A y ǒ X J n E à t a h ù G C ó E ǒ	E à W K m M Q m A y ǒ X J n E à t a h a G C ó E ǒ
F H Q V ǎ g H O s J F Z W m R E W I ú a w P ò T t	F H Q V ǎ g H O s J F Z W m R E W c ú a w P ò T t
G Y H R B X q o é ó W R ǔ ǒ L G H F C I q R i a G	G Y H R B X q o é ó W R ǔ ǒ f G H F C I q R i a G
H u L U y X A g h w A i ó a ù z f b S t R G á y S	H u L U y X A g h w A i ó w ù z f b S t R G á y S
J è u H L m C H v X a F e x p ǒ V ǎ H p V w n ǒ H	J è u H L m C H v X E F e x p ǒ V ǎ H p V w n ǒ H
K K a l C L O c ǔ é k x U n T a s ǒ M ó q k S G O	K K a l C L O I ǔ é k x U n T a s ǒ M ó q k S G O
L V s t s U W U F x ò R s x C t ó F P L K O D k a	a V s t s U W U F x ò R s x C t ó F P L K O D k a
M q T ò n E é h A x y Y W B x a é i h x J f z H p	M q T ò n E é h A x y Y W B x p é i h x J f z H p
O ù J N o r l K ǎ è w q S á J Q q G ò v a q G N H	O ù J N o r l K ǎ è w q a S á J Q q G ò v a q G N H
P F ě r i k u P ě ù o K ǔ p a l F ó á h v D ǎ P Z	P F ě r i k u P ě ù o K ǔ a p a l F ó á h v D ǎ P Z
Q a c v z n T ù G U H l n r H ó ě a à I n B x k x	Q a c v z n T ù c U H l n r H ó ě a à I n B x k x
S ù M U x j a T Y V f r X ǔ c t u m ù C à g è G ǎ	S ù M U x j H T Y V f r X ǔ c t u m ù C à g è G ǎ
T B h Y I C p a B n ǒ V h ǔ T m D w á z F f ó j A	a T B h Y I C p a B n ǒ V h ǔ T m D w á z F f ó j A
U a ò b J M A V è v g Y ǔ M ě ǒ A B Q J a ǒ ó à C	U ǒ ò b J M A V è v g Y ǔ M ě ǒ A B Q J a ǒ ó à C
V m N U o ò ó O I ò o U E a t p á b H é v ú S Z K	V m N U o ò ó O I ò o U c a t p á b H é v ú S Z K
W y H M m B m F r C a E U u O x ò ù á p x O è F I	W y H M m B m F r C e a E U u O x ò ù á p x O è F I
Y ó x ǔ ù F S S D a W u V D V l l Q R V m E m T ǎ	Y ó x ǔ ù F S S D a W u V D V l l Q R a m E m T ǎ
Z N é g F V S r V W ú á ú a D I O q x C r j f c X	Z N é g F V S r V W ú á ú q D I O q x C r j f c X
a ě A ǔ j ǔ ò K V g r H f y Z I i v é j B a ǔ k l	a ě A ǔ j ǔ ò K V g r H f y Z I i v é j a B a ǔ k l
a O ù y ě k n T g O w m e I v n D é Q P W F k ǎ A	z O ù y ě k n T g O w m e I v n D é Q P W F k ǎ A
a e V P s u L ě c v o C t l W i R ǎ J F y à è p é	a e V P s u L ě c v o c C t l W i R ǎ J F y à è p é
a w ù h v ǒ V j d è ù R ǎ T E n s x à h X è t J X	a w ù h v ǒ V j d è ù R ǎ T E n s x d à h X è t J X
h ǔ M v L l F R m t y r t K a e Q è ǔ n Z i á H y	h ǔ M v L l F R m t y r t K S e Q è ǔ n Z i á H y
i B w ǒ H y W J ǎ u P á Q P v i N j à z a e T Z a	i B w ǒ H y W J ǎ u P á Q P v i N j à z a G T Z a
j K n J K x g a U ǎ L v C ǎ ó E J f N é O w d ǒ L	a K n J K x g a U ǎ L v C ǎ ó E J f N é O w d ǒ L
k m B O k a H A V E H M ò w X w á C V m ò C ě A s	k m B O k a H A V E H M ò w X w á a C V m ò C ě A s
m ǔ G l ǔ g T F H M ú W a v U e b L l j ú è z N l	m ǔ G l ǔ g T F H M ú W a v a U e b L l j ú è z N l
n J k U V á s D v g R r I q O ú h P a à Y p g J d	n J k U V á s D v g R r I q O ú h P a à Y p d J d
o S T à l ǎ v u M é B á C y D M Z a Q E u U n c ě	o S T à l ǎ v u M é B á C a D M Z a Q E u U n c ě
p x a K v S à ù V k ǔ ó Q P z G i x ú n S F ò m A	p x s K v S à ù V k ǔ ó Q P z G i x ú n S F ò m A
r ù a ě W D ě e á X D ǎ A p V ù a Q f H L o h l ò	r ù a ě a W D ě e á X D ǎ A p V ù a Q f H L o h l ò
s L C N D ǔ á a B Q ǔ o à A h w ě O e J é v X á z	s L C N D ǔ á w B Q ǔ o à A h w ě O e J é v X á z
t g l R á Q Q I Q l j K P h n q t j B A i a Y S s	e g l R á Q Q I Q l j K P h n q t j B A i a Y S s
u w U p B x m i á w T a z b u é n R M ǒ è T c ú ǔ	u w U p B d m i á w T a z b u é n R M ǒ è T c ú ǔ
w ǎ x R B s o N o á w k I a g T X O é h H D ě N Q	w ǎ x R B s o N o á w k I a g a T X O é h H D ě N Q
x N a l P é c N s H ě L D Q l M v R z Z Y T G a Z	x N a l P é c N s H ě L D Q a M v R z Z Y T G a Z
y o v ě o u D g k v ò C k a g g r E á q O á A L X	y o v ě o u D g k v ò C f k a g g r E á q O á A L X
ù ù x G T v u a M f J t A ù n t S ǔ Y ǎ C c h K s B	ù ù x G d T v u a M f J t A ù n t S ǔ Y ǎ C c h K s B
ǔ E a e q u á ǔ j A k T l M H G S è R Y t U à F C A	ǔ E a a e q u á ǔ j A k T l M H G S è R Y t U à F C A
á j D z N T i t C H B è a Q V k r T I é S ǒ h á n L	á j D z N T i t C H B è a Q V k r T I é a ǒ h á n L
à p w é s ě W C F U ú ǎ T F a ù t è y i r G D n f ò	à p w é s ě W C F U b ú ǎ T F a ù t è y i r G D n f ò
é à ò Q B ò H a A l n ó D y k n u S e J K M è H X P	é à ò Q B b ò H a A l n ó D y k n u S e J K M è H X P
è A B v à h T ǎ S D H w K ǎ z ò y á j s a t P ú à ú	è A B v à h T ǎ S D H w K ǎ z ò y á j s Z t P ú à ú
ě N R g ò x Q x B é n é á m D v q V O B i P D u a à	ě N R g ò x Q x B é n é á m D v q V O B i a P D u a à
ó i z a O d g y H a H ǔ l f E s ú H a R ǒ ǔ ǔ e o X	ó i z a O à g y H a H ǔ l f E s ú H a R ǒ ǔ ǔ e o X
ò k ǔ m Y J ě Z M E M Z H z ò a Z z v j W p g r O L	ò k ǔ m Y J ě Z M E M Z H z ò m Z z v j W p g r O L
ǒ r t A á E q P ǔ p P P a e U r b X ě y r g m f b ǒ	ǒ r t A á E q P ǔ p P P a e U r b X ě y r g m v b ǒ
A é ǎ W è U G M g R G ě H à a x i ǎ E R G I S h y H	A f é ǎ W è U G M g R G ě H à a x i ǎ E R G I S h y H
B G u X g M v P q q à H H k F K t a K k ǒ K ǎ m y n	B G u X e g M v P q q à H H k F K t a K k ǒ K ǎ m y n
C V ǒ S B ú K k g I j V ě C K a G v b k A J F D e D	C V ǒ S B ú K f g I j V ě C K a G v b k A J F D e D
D w O w i A i a à á n y H t F K N r h ǎ Q E d w B Y	b w O w i A i a à á n y H t F K N r h ǎ Q E d w B Y
F E y T ú J i Q y I V a S N H P X q b p K è z t I w	F E y T ú J i Q y I b a S N H P X q b p K è z t I w
G T ó i Z h u n ě U A D è W Z t s y T a d K E z t é	G T ó i Z h f n ě U A D è W Z t s y T a d K E z t é
H m a e g Z H F W T E x q T v P S H T è r a M P v h	H m a e g Z H F W T E x q T v P S H e è r a M P v h
I r q v y h é a L E c ù I è H o p B b e X h ǔ o T W	I r q v y h é a L E c ù I è H o p B b e e X h ǔ o T W
K ù ú ù K j à H u t N z é è P R a i m C ě é p r Y ě	K ù ú ù K j à H u t N z é è P R B i m C ě é p r Y ě
L H N D t a k ǎ T w E O q F U R V g A S G à l á T R	L H N D t a k ǎ T w E O q F U R a g A S G à l á T R
M a O O R ě l f ó K Q L ó R ǔ Q é k X ě ò R G w c F	M f a O O R ě l f ó K Q L ó R ǔ Q é k X ě ò R G w c F
N i ú g y ǎ o D h ó j V F Z a A O c t K C S B V f N	N i ú g y ǎ o D h b ó j V F Z a A O c t K C S B V f N
O t R R a z G v w B d k ǒ E Q y n m e C L w ǔ a f i	O t R R S z G v w B d k ǒ E Q y n m e C L w ǔ a f i
Q é B H I S n r ǔ m q L ú G y ě à A g Y a O ú w N J	Q é B H I S n r ǔ m q L ú f G y ě à A g Y a O ú w N J
R ú J r ǒ w è R r x S Y F ě i L T z a D á N s b Q I	R ú J r ǒ w è R r x S Y F ě i L T z a D b á N s b Q I
S N u ǎ ú K a à m Y k m ú t w s v è U A R ú P P V F	S N u ǎ ú K F à m Y k m ú t w s v è U A R ú P P V F
T h A C A P L V á s U q D H u W J a b H M F s H P o	T h A C A P L V á d s U q D H u W J a b H M F s H P o
U t A U á a P A M X f c E q t y I m v ǎ i o ù R D s	U t A U á a P A M X f c E q t y I m v ǎ i o ù R D c s
W ě C n l k m E s P ú B U ù j a j w r N C N v J ó ǒ	W ě C n l k m E s P ú B U a j a j w r N C N v J ó ǒ
X Q U l M L L q t j s n p R a Q ú o Y q V E X F G c	X a Q U l M L L q t j s n p R a Q ú o Y q V E X F G c
Y a v h P n z m ǎ h J Z d p ù J n h R ǔ X f o v à W	Y a v h a n z m ǎ h J Z d p ù J n h R ǔ X f o v à W
Z u S y G u ú V U J ǎ D q w t W k G p a r b r h ě u	Z u S d G u ú V U J ǎ D q w t W k G p a r b r h ě u
a F E à é k Q P ú h v U F z ǒ ě W d T w o x ó Q è à	a F E à é k Q P ú h d v U F z ǒ ě W d T w o x ó Q è à
a X I h E L m d t w ú D b l ǎ T à D á T à g I j U g	n X I h E L m d t w ú D b l ǎ T à D á T à g I j U g
a r o W ù d q a ù l j g d á é B é s v i S ǒ G D n j	a r o W ù d q P ù l j g d á é B é s v i S ǒ G D n j
g p à ǔ z K t Z g p D X P ě è I T g ǔ O ě H ó p q a	g p à ǔ z K t Z g p D X P ě è I T g ǔ O c ě H ó p q a
i ǒ o v Q j C á Y ǒ ǔ K s W N Z a è p r w P r o b è	i ǒ c o v Q j C á Y ǒ ǔ K s W N Z a è p r w P r o b è
j a v L Q Z O m c d ú ú k à A Z è b f á n n k p d à	j s v L Q Z O m c d ú ú k à A Z è b f á n n k p d à
k p i a S ó h ú f ǔ A z ǔ ǔ à U u d y a L ǎ y ǔ è V	k p i a S a h ú f ǔ A z ǔ ǔ à U u d y a L ǎ y ǔ è V
m J r a ó U G V s u l W s y h S C u h ǒ o i ě m s Z	m J r a ó U G V s u l W s y h S C u a h ǒ o i ě m s Z
n g m r u v ǔ ù K B ǔ O ǎ w m H O ě i v l ù v ǔ a T	n g m r u v ǔ ù K B ǔ O ǎ w m b H O ě i v l ù v ǔ a T
o v k O s ǎ M R q l o a U ó t á ù o q O ǔ H j T d i	o v k O s ǎ M R q l o a U ó t á ù o q a O ǔ H j T d i
q C a I y o L O à k T i g V V B O x E w o j ù n ǎ á	q e a I y o L O à k T i g V V B O x E w o j ù n ǎ á
r M á ǒ E ě w ò O ǎ ě N I q ù Z à a o A K è B Y K i	r c M á ǒ E ě w ò O ǎ ě N I q ù Z à a o A K è B Y K i
s a ǎ F z ě e a S p V ó u R c k h N N ù S z u X ò ě	s R ǎ F z ě e a S p V ó u R c k h N N ù S z u X ò ě
t g a B x ǎ c g f a i j ě L j U i e ú i R L L ě Y Q	t g t B x ǎ c g f a i j ě L j U i e ú i R L L ě Y Q
v ó z L w à a ǎ H U T P J G t ò b d O ó ě Y s á z h	v ó z L w à B ǎ H U T P J G t ò b d O ó ě Y s á z h
w ò J è Y T g N N ě ǒ a S Z J k z r A r n ù ó l L V	w ò J è Y T a g N N ě ǒ a S Z J k z r A r n ù ó l L V
x O ó n a Y k i e ǔ X A Z s é X y k a m p O N ǎ á U	x O ó n a Y k i P ǔ X A Z s é X y k a m p O N ǎ á U
y s i w Q E E U L l è á A I z Q a s X ù w V Z Z K c	y s i w Q E E U L l è á A I z Q a s X ù w c Z Z K c
ù ù o l x p U C m R a m é N P z I ò V b ǒ f ǔ D b r a	ù ù o l x p U C m R a m é N P z I ò V b ǒ f ǔ b b r a
ǔ D w k V Q B O T o à i V ǎ I a ǎ Z o à F è v h k R Q	ǔ D w k V Q B O T o à d V ǎ I a ǎ Z o à F è v h k R Q
á P H E U g u w ú t p G é n Q ě ě w m w D g R P t a C	á P H E U g u w ú t p G é b n Q ě ě w m w D g R P t a C
à X t ú N H é A W k E a ǒ q l y x X o G ǎ D r n è w x	à X t ú b N H é A W k E a ǒ q l y x X o G ǎ D r n è w x
ǎ g w E h l p R E H N B i i L h o á ǒ è P a w u i C X	ǎ g w E h l p R E H N B i i L h o á ǒ è P h w u i C X
é t s M Q M á R U I r M O H T X l p à O P é m ǎ a C E	é t s M Q M á R U I r M O H T X l p à O b é m ǎ a C E
è z z C a W e z U S K N V m C x r ù L t r è è i ò C Q	è z z f C a W e z U S K N V m C x r ù L t r è è i ò C Q
ó ò P à s V E ǒ V m ù w h á B a F s ǎ Z j I F l q U N	ó ò P à s V b ǒ V m ù w h á B a F s ǎ Z j I F l q U N
ò ú I W F l t ě L m a I I J à m L D g T n Z C w g Q X	ò ú I W F l t ě L m V I I J à m L D g T n Z C w g Q X
ǒ V Y Z S ó J p a è è N M ò q U H S L v k V I k m b e	e ǒ V Y Z S ó J p a è è N M ò q U H S L v k V I k m b e
ú w a H n k C A i u K U E ǔ j j l r e y W R C Y Y ǎ R	ú w a H n k C A i u K U E ǔ e j j l r e y W R C Y Y ǎ R
B E á F W ó I v g L M A è J S M s é C q u a w g d ò b	B E á F W ó I v g L M A è J S b M s é C q u a w g d ò b
C O g ǎ A F L U A u ò O à I à l j q à H X á V y A a v	e O g ǎ A F L U A u ò O à I à l j q à H X á V y A a v
D Y à K q é s ó v a R D ó k R o w ǔ à Z j Q B p O m ě	D Y à K q é s ó v p R D ó k R o w ǔ à Z j Q B p O m ě
F ǎ U L H ǒ j T F G w a t D Y m ú j Z y K Z ǒ ó z N T	F ǎ U L H ǒ j T F G e w a t D Y m ú j Z y K Z ǒ ó z N T
F z z r y I à K è ù T S a U v h U M j ě è i Q q D ò X	F z z r y I à K è ù T S a U v h U M j ě è i Q q D a X
H ú z R P n B V è r a ě ò ǔ N M W Y f ù s O e x u H u	H ú z R P n c V è r a ě ò ǔ N M W Y f ù s O e x u H u
I I ú V r q ò K M z a A b ǒ ò è v f k e R Y U H n x ǒ	I I ú V r q ò K M z k A b ǒ ò è v f k e R Y U H n x ǒ
J Y M E G è g a d b Y y q x à V ǔ d u q C t M l s ǒ h	J Y M E G è g a d ù Y y q x à V ǔ d u q C t M l s ǒ h
K o T L a C A W Z K F e ù ò M d C u p H é e K f q t X	e K o T L a C A W Z K F e ù ò M d C u p H é e K f q t X
M ǎ z L p a X è b t D p é E w i W ǎ K r M u U T I é f	M ǎ z L p e a X è b t D p é E w i W ǎ K r M u U T I é f
N S ù u A j D s N V ò Z S ǎ p X W a D z D H è k p p p	N S f ù u A j D s N V ò Z S ǎ p X W a D z D H è k p p p
O a à r u o c h M ù H z D X R z à k M a F I O o w Z b	b O a à r u o c h M ù H z D X R z à k M a F I O o w Z b
P x Y X w k D ù o n ù N A u é a L n y L U F F X F p ǒ	P x Y d w k D ù o n ù N A u é a L n y L U F F X F p ǒ
R K j ǎ K á k y R ú X Z o o v T C Q è t a e J à j D ó	R K j ǎ K á k y R ú X Z o d v T C Q è t a e J à j D ó
S a i V U l t M m T c W U W E m K d R i i u s j K c N	S a i V U l t M m T c W U W E m K W R i i u s j K c N
T j o V ǔ è F a w N h á ù B D y ú ǎ F G S T ě v è D e	T j o V ǔ è F a w N a á ù B D y ú ǎ F G S T ě v è D e
U w u I ó t l R ò P ǒ M U R Y T D ò O R J è ě a j X E	U w u I ó f t l R ò P ǒ M U R Y T D ò O R J è ě a j X E
W J ú à i S t s s g ě u N G u p ú G M F a j A q c u E	W J ú à i S t s s g ě u N G u p ú G a F a j A q c u E
X a g L O W l N o ú ǎ h K A Z Q ǒ D b A p X ǔ E w P è	X Z g L O W l N o ú ǎ h K A Z Q ǒ D b A p X ǔ E w P è
Y s V Y U l ò i t H é S R m r P J s i R a B u S U Q ú	Y s V Y U l ò i t H é S R m r P f J s i R a B u S U Q ú
a ǔ V v A Y è R B B H L ǒ S A V Q I Z X E X X ǒ ò A è	ù ǔ V v A Y è R B B H L ǒ S A V Q I Z X E X X ǒ ò A è
a K v d s P x X Z G k W o n W u S M e J h ě ú c ó ě D	C K v d s P x X Z G k W o n W u S M e J h ě ú c ó ě D
a f A H O t B e C z é Z ù G ě Q Y T j r L r t D á o G	W f A H O t B e C z é Z ù G ě Q Y T j r L r t D á o G
a z m ú i ǔ t á f á l V G ù á r C l u B p y F U y W ǔ	H z m ú i ǔ t á f á l V G ù á r C l u B p y F U y W ǔ
h ǔ t J é q I W U x x i F a n i n w L è d ú f l à c H	h ǔ t J é q I W U x x i F U n i n w L è d ú f l à c H
i E P a W u l n à y à à T é e G é R ó N t G N s k V j	i E P ǎ W u l n à y à à T é e G é R ó N t G N s k V j
j M l w h w z H é p Z è R J é ù g á ǒ o G a C ǒ ú ó ó	j M l w h w z H é p Z è R J é ù g á c o G a C ǒ ú ó ó
k o o p ù s B B E D I g x a S u Y f u W y m s ù e M Z	k o o p ù s B B E D I g x i S u Y f u W y m s ù e M Z
m ù s x r ǔ H u x a c t Y q t d v e E ǔ g q r G T b s	m ù s x r ǔ H u x a a c t Y q t d v e E ǔ g q r G T b s
n ó é K W ù q z n B n S D ú B a S ǎ h q k A ù u p M X	n ó é K W ù q z n B n S D ú B d S ǎ h q k A ù u p M X
o N X ù M è a f ǒ N o ò v ú K è A U w c Y K y R Y O Z	o N X ù M è E f ǒ N o ò v ú K è A U w c Y K y R Y O Z
p h V s ě R D I W u k a d X z E R à a v b y à I R V G	p h V s ě d R D I W u k a d X z E R à a v b y à I R V G
q y M K H V ǒ P O t i E M E R a c E u u X O ǔ q J v N	q y M K H V ǒ P O t i E M E R o c E u u X O ǔ q J v N
s D m u C è w á á A p v ě X F x a v O n f Q P r e D X	s D m u C è w á á A p v ě X F x j v O n f Q P r e D X
t R u à a z q d n u J y ò i á A x r ǎ z q B L W I é f	t R u à a z q d n u J y ò i á A x r ǎ z d B L W I é f
u n W X K é ù a r w j y ǎ g w k C ǎ é l A s S r I K e	u n W X K é ù a r w j y e ǎ g w k C ǎ é l A s S r I K e
v x W l R w ǔ C p U z L ò M Y v ǔ a H e a h Z W b U A	v x W l R w ǔ C p U z L ò d M Y v ǔ a H e a h Z W b U A
x C t H k ù v a á ù q M ó V B ò H q l s ó ú P v J h q	a C t H k ù v a á ù q M ó V B ò H q l s ó ú P v J h q
y W j N à T à W T a b C c w q p ǎ ù x u i y s T O x u	y W j N à e à W T a b C c w q p ǎ ù x u i y s T O x u
ù ù L O r ǔ B j ě è Z q y ù a F N n p à ú H j à f V N n	ù ù L O r ǔ B j ě è Z q y ù a F N n p à ú H j à f V N n f
ǔ ě N è I Y D t P W X m a W t x W O x ě n V E t P l e D	ǔ ě N è I Y D f t P W X m a W t x W O x ě n V E t P l e D
á D a P W T R W ǒ n o h W I N O G s c U h H A F q g ǔ a	á D b a P W T R W ǒ n o h W I N O G s c U h H A F q g ǔ a
à K P E z Y t x m V i I q U g a ú M Y J U E j C f p x i	à K P E z Y t x m V i I e U g a ú M Y J U E j C f p x i
ǎ Y ù ù B V v J ǒ ǒ à a ǒ W n ǒ s c B t ù V é l ǒ u ú F	ǎ Y ù ù B V v J ǒ ǒ à X ǒ W n ǒ s c B t ù V é l ǒ u ú F
é h p a ě i T J R l i k N R D I T B r o k x X w f n L M	é h p o ě i T J R l i k N R D I T B r o k x X w f n L M
ě A n ú m ǒ t ǔ B Y P F o P V S l r l ǒ è Z Z a P m h H	ě A n ú m ǒ t ǔ B Y a P F o P V S l r l ǒ è Z Z a P m h H
ó H é ǔ n Y é A C á J z D G A S ù O F X W k ǔ ó a c s g	ó H é c ǔ n Y é A C á J z D G A S ù O F X W k ǔ ó a c s g
ò i y J o L O T y ǒ X a T Q L ú e b n i U J K n e o q Z	ò i y J o L O f y ǒ X a T Q L ú e b n i U J K n e o q Z
ú ǔ R è r W l W I r g a U ú G L ù p S ú J H ú V x e u á	ú ǔ R è r W f W I r g a U ú G L ù p S ú J H ú V x e u á
A ǒ q m m m ǔ B B t ó a l L o m y S ě ǎ Z L à R ò á h D	A ǒ q m m m ǔ B e t ó a l L o m y S ě ǎ Z L à R ò á h D
B M ǒ ó s è ú q ú M i M w a r r q p G H y s o w c á k V	B M a ǒ ó s è ú q ú M i M w a r r q p G H y s o w c á k V
C j ǒ N é z ò q C G j V ǔ q N J h T O a W ǎ T C l W s z	C j ǒ N é z ò q C G j V ǔ q N J h T O V W ǎ T C l W s z
D s E v y é Z H s ǔ ǔ r a A g x q Y u é T i c E j k ú o	D s E v y é Z H s ǔ ǔ r c a A g x q Y u é T i c E j k ú o
F ǔ m Z z Z à è u p I á ò ǒ ù r S U S ó a n Y T N d R B	F ǔ m Z z Z à è u p I á c ǒ ù r S U S ó a n Y T N d R B
G B ǒ V F B s t a v w R ě ě C V q j p C n h A L B d B è	G B d V F B s t a v w R ě ě C V q j p C n h A L B d B è
H a k R u p z q d P N p B ò D f L I V w o D b ù k ě W K	H ǔ k R u p z q d P N p B ò D f L I V w o D b ù k ě W K
I o F N X a è F Y X o W ú M f D t j ù b ò v p K G r X f	I o F N X a è F Y X o W ú M f D t j ù b ò v p K G r X f f
K ě ǒ Y Z X s L V ǔ a B H w D n k l ǎ O P d z N u P k J	K ě ǒ Y Z X s L V ǔ T B H w D n k l ǎ O P d z N u P k J
L D I J q y a ě K D g J e f u H ǒ J F k n R l ó B I K I	L D I J q y a ě K e g J e f u H ǒ J F k n R l ó B I K I
M Y t h W a z g o l ù v z T S ù à à ú e D t h B U ó l s	M Y t h c W a z g o l ù v z T S ù à à ú e D t h B U ó l s
N g a à ú H B á R Z s l ǔ p T m P ǔ W Y p h P r à ě ǔ à	N d g a à ú H B á R Z s l ǔ p T m P ǔ W Y p h P r à ě ǔ à
O s G B ó K Q Q u o u A p R r ò x Q J D à E h a D ò ù S	O s G B ó K Q Q u o u e p R r ò x Q J D à E h a D ò ù S
Q B a l U d f Q ù e Y j z a n A e U v à p J A E y ú a ǔ	Q B K l U d f Q ù e Y j z a n A e U v à p J A E y ú a ǔ
R D i v V é W E r a l ǎ c ú b w A d L K Y b e X P ó w á	R D i v e é W E r a l ǎ c ú b w A d L K Y b e X P ó w á
S R á p ǒ ǔ H D J G a O U N ò ě o m k S Q T ǒ J S Q R t	S R á p ǒ ǔ d D J G a O U N ò ě o m k S Q T ǒ J S Q R t
T j p o I r J R j B ě Q j X a è q e r J P Y ě k n ú p ù	T j p o I r J d R j B ě Q j X a è q e r J P Y ě k n ú p ù
V D S u H h Q z é ù E a k K x j H é è U t ò J E è C E G	V D S u H h Q z é ù E W k K x j H é è U t ò J E è C E G
W a ǒ n U c V U d ó o H J z a ǒ u P ó e v C o ù A R H F	W a ǒ n U c V U d ó d o H J z a ǒ u P ó e v C o ù A R H F
X r L ó S p ù t ò X I E F Z y a q L è T ù O x ǔ m M à ě	X r L ó S p ù t ò b X I E F Z y a q L è T ù O x ǔ m M à ě
Z B E Q ǎ R j h t g ò O q M t r ě V Y s á C P a W T x y	Z B E Q ǎ R j h t g ò O q M t r ě V Y s á e P a W T x y
a ǒ h C i A f I j k q H F l y V ú ù y F K l F v B e ú p	ě ǒ h C i A f I j k q H F l y V ú ù y F K l F v B e ú p
a P C O I ó h Y B D E B f ě z j H O á p x a C d S ú e Q	a P C O I ó h Y B D E B r ě z j H O á p x a C d S ú e Q
a l ǎ Q ǔ S U s v L H l W L f a q V H C ǒ h h ě Q o y Y	a l ǎ Q ǔ a S U s v L H l W L f a q V H C ǒ h h ě Q o y Y
g C n J k l O s y D W l Y y ù J h u ù N p Z ě n U a b f	g C n J k l O s y D W l Y y ù J h u ù N p b ě n U a b f
h H ǎ A K g W K a ò E ú l W G q l B é N M n L j è d V R	h H ǎ A K g W K ò ò E ú l W G q l B é N M n L j è d V R
i P F ò w B B U B M è v C ǒ w L y i M G ú g Q l l w x a	i P F ò w B B U B M e è v C ǒ w L y i M G ú g Q l l w x a
j S X D M L W w Z A P ě v Y N ò o N n Y r a ǔ i Q z N á	j S X D M L W w Z A P ě v Y N ò o N n Y r P ǔ i Q z N á
k U v x O B h M à M w z P q y ó i à a n n z F G V N l è	k U f x O B h M à M w z P q y ó i à a n n z F G V N l è
l i H ǒ v a i K p è k M ě A X j H J X N Q H v s X O W q	l a H ǒ v a i K p è k M ě A X j H J X N Q H v s X O W q
n à a à I I p y J é ó ǎ S x à b e w K s z X B G ó s x ǔ	n b a à I I p y J é ó ǎ S x à b e w K s z X B G ó s x ǔ
o P s r w q v r K J v k I V y C D a s ǔ r P n P f R F Q	o P s r w q v r K J v k I V y C D ǎ s ǔ r P n P f R F Q
p k Y X é è q a v y U g p t y h m k e j p o S I y O t z	p k Y X é è q a v y U g p t y a m k e j p o S I y O t z
r á B Z s é k J r F k N D R U a s m A j v u q G G K ǒ ú	r á B Z s é k b r F k N D R U a s m A j v u q G G K ǒ ú
