grammatical	ungrammatical
p Y m C f è t ǎ j p Z I f L a t H n u R ǎ S e ǔ	p Y m C f è t ǎ j p Z I f L a t b H n u R ǎ S e ǔ
q q Q r a Y f A g o l á f z X ǎ e Y q ě R B u K	q q Q r a Y b A g o l á f z X ǎ e Y q ě R B u K
s E V G U r U è f w a O P m R v R L F f T B H ǎ	s E V G U r U è f w a O P m R v R L F f T B H ǎ b
t g M G ò W ò á a ě X i S é K C e r J Z M Z ó à	t g M G ò W ò á a ě X i S é K C e r J Z M Z b à
u i z l r g t a W l D X ǔ U ó w B f B m P j E i	u i z l r g t a b l D X ǔ U ó w B f B m P j E i
v q w a w M v u X i à ó Q W O r i g Z E A F O ǎ	v q w a w M v u X i à ó Q W O r i g Z E A F O b ǎ
x G à O s E H ò H Z u á ò T ú w y y ǔ D b J v ǔ	x G à O s a E H ò H Z u á ò T ú w y y ǔ D b J v ǔ
y l J A e N r n N a b r S ò h a ó F n B é E g k	y l J A e N r n N a b r S ò h f ó F n B é E g k
ù ù h a D t t ú N l U I u p D f T g ù Y E v è è ú	ù ù h a D t t ú N l U I b p D f T g ù Y E v è è ú
ǔ E g v B a ó P ě m H R s L a ǔ S u á J Z ú è f è	ǔ E g v B a ó P ě m H R s L a ǔ S u á J Z ú è b è
á V m e I f I N S k j L v o v v j U b F p o ú à f	á a m e I f I N S k j L v o v v j U b F p o ú à f
à Y á x I á t q W l Z è b r à O ǎ B o v y Q C é f	à Y a á x I á t q W l Z è b r à O ǎ B o v y Q C é f
ǎ u H ò O O ǒ D Q D z v T f H b U s u x é j t g Q	ǎ u H ò O O ǒ D Q D z v T f H a b U s u x é j t g Q
è F y m L r j ò b J s h P b M C p g r w d X J e á	è F y m L a j ò b J s h P b M C p g r w d X J e á
ě Z V ǔ l c v G U i V k v f è e o q m X f B f b V	ě Z V ǔ l c v G U i V k a f è e o q m X f B f b V
ó y D ě E l y á V f B D Q k h C O è x B l x b H K	ó y D ě E l y á V f B D Q k h C O è a B l x b H K
ǒ G S W a u è V U Q ó g ǒ O V á P U S c ù D H n T	ǒ G S W a u è V U Q ó g ǒ O V á P U S c ù b D H n T
ú a f á K B R y O ǒ P S x V i C u ù O n l M s Y P	ú a f á K B R y O ǒ P S x V i C u ù O n l M s Y P b
A u D l á U x ě h V s l y F l è O p Q p v E I b E	A u D a á U x ě h V s l y F l è O p Q p v E I b E
C E è Z w G G E C y c Z x E F B H ó R é O U W E b	C E è Z w G G E C y c Z x a F B H ó R é O U W E b
D X T G ò H Q o Z d Y s a r T y G F X m q P f ú g	D X T G ò H Q o Z d Y s a r T y G F X m q P f b g
E u q v a i U ó P á K S u w Z z N g i S è t e v p	E u q v a b U ó P á K S u w Z z N g i S è t e v p
G A L Z é O l J p Z o c z ě L Q T J q b O i I w X	G A L Z é O l J p Z o a z ě L Q T J q b O i I w X
H U d O e a e A D s j p X J ě à E M X E E f q ò X	H U d O e a e A D s j p X J ě à E M X b E E f q ò X
I i i z O q ò E d ǒ t r w ó H D F á b n c ú é W x	a I i i z O q ò E d ǒ t r w ó H D F á b n c ú é W x
K ó M q p m E c I L á Y è U b W W y P m D N V t W	K ó M q p a E c I L á Y è U b W W y P m D N V t W
L O w d g z B ú ò L j H ǎ q à k J k i b ù k é v M	L O w d g z B ú ò L j H ǎ q à k J k i a b ù k é v M
M a n X ǔ ǒ U á ǒ G h t j V Y P B s à r N j V h ù	M a n X ǔ ǒ U á ǒ G h t j V Y P B s à r N j V b h ù
N o Z p ǔ t T m K O C G w ó H ě T a á S r n A t è	N o Z p ǔ t T m K O C G w ó H ě T a á S r b A t è
O v B ù S B l g q O P ù O è ú S Z K M s b c Y J A	O v B ù S B l g q O P ù O è ú S Z a K M s b c Y J A
Q D w L w F w v T a n K Z A S D X v P e ǒ w o f R	Q D w L w F w v T a b K Z A S D X v P e ǒ w o f R
R T h R u z é ò d a X j r v è é P q T P m ǔ ó ǒ s	R T h R u z é ò d a X b r v è é P q T P m ǔ ó ǒ s
T à f L v y X Q à Z t b A j è N e z s l f y G é G	T à f L v y X Q à a Z t b A j è N e z s l f y G é G
U Z N ò S I é W ù k J a m P ó ě à ǎ K s Y Q I C C	U Z N ò S I é W ù k J a m P ó ě à ǎ K s Y Q I b C C
W é G ě V x s l á a T q ǒ R ǎ g s q D ú m Q O X T	W é G ě V x s l á a T q ǒ R ǎ b g s q D ú m Q O X T
X Z V B E ù o H H t s a ú ǔ e V a o p Q ú A t ò o	X Z V B E ù o H H t s a ú ǔ e V a o p Q ú A t b o
Z ù G A J ò x ǒ D y O i ǒ V K C a G Z ó F ú q x ú	Z ù G A J ò x ǒ D y O i ǒ V K C a G Z ó F ú b x ú
Z y F S N Z d M l v r v s L W t a Q c ǔ C ú t x E	Z y F S N Z d M l v r v s L W t a Q c ǔ b C ú t x E
a S g H E N N E E K Z o N z A k K á Y w m Z X F h	a S g H E N N E E K Z b N z A k K á Y w m Z X F h
a w P ó B u s A H o Z ǔ ě h à w Y j q à o k ù ǎ l	a w P ó B u s A H o Z b ǔ ě h à w Y j q à o k ù ǎ l
c n a ù h ě e r b á Q Q R M K N d O S j ò ǎ W à K	c n a ù h ě e r b á Q Q R M K N B O S j ò ǎ W à K
e ǎ ó A Z à Y S R X V J U O w O N G x á R n b q s	e ǎ ó A Z à Y S R a X V J U O w O N G x á R n b q s
f E h N ǎ K Q à f K m g ò s S E ǔ K b é v t V é y	a E h N ǎ K Q à f K m g ò s S E ǔ K b é v t V é y
g d q P ó U B y é O V h Q L F e C G T X K K b j V	g a d q P ó U B y é O V h Q L F e C G T X K K b j V
h f V I S L w i S ǒ r E a f à V è l r Y r x é w G	h f V I S L w i S ǒ r E a f à V è l r Y r x é w b G
j à i j a T i D á m t C F E E s w J o k h J o q ǎ	j à i j a T b i D á m t C F E E s w J o k h J o q ǎ
k Q V l w u ǔ L P ó o w p w S b ù n s Q t T B E D	k a Q V l w u ǔ L P ó o w p w S b ù n s Q t T B E D
l r ò x h Q T y à E n h K O Y y t H s b z V U k X	l r ò x h Q T y à E n h K O Y y t H s a b z V U k X
n é K ú m u R ǎ J n e q ǒ u X N L f l ǒ b P p ǔ Q	n é K ú m u R a J n e q ǒ u X N L f l ǒ b P p ǔ Q
o P è s h Q e L y J C b Y n v é H à K t ě U i U t	o P a s h Q e L y J C b Y n v é H à K t ě U i U t
p p ù a o H R w n U B c w K J h y ù r è ò z C B W	p p ù a o H R w b n U B c w K J h y ù r è ò z C B W
r D á n w x u ú è r w A ù a ù p X q ě B W q e ó G	r D á n w x u ú è r w A ù a b ù p X q ě B W q e ó G
s X e P f e ǎ n E w a w z f m q D è z á á X L é Y	s X e P f e ǎ n E w a w z f m q D è b z á á X L é Y
t q t K a ú L m V P j q W a O Y Y v ò A h à s U f	t q t K a ú L m V P j q W a O Y Y v ò A h à s U b
v ě I r y O s A F a Y j P ǎ s o V Q t ǒ ǔ X o T p	v ě I r y O s A F a Y j b P ǎ s o V Q t ǒ ǔ X o T p
w B è s u è b f W Q ú e l E o N x m q j e ò L U o	w B è s a u è b f W Q ú e l E o N x m q j e ò L U o
x O b o w f J q ú Z è d l ú ǔ o A h ǔ L n P C V m	x a O b o w f J q ú Z è d l ú ǔ o A h ǔ L n P C V m
y v Y ù s X f Z G N Z w a e l e O g q c C Q m à Y	y v Y ù s X f Z G N Z w a e l e O g q c C Q m b Y
ù ù à Y v L R u I i V U O ú H W p N c b ú S à w ǎ è	ù ù à Y v L R u I i V U a ú H W p N c b ú S à w ǎ è
ǔ ú ó ó h d W a I G M s d E c A s G A à é Q O ě I t	ǔ ú ó ó h d W a I G M b d E c A s G A à é Q O ě I t
á X d w é t h W I Q J M l è P X V V b i n ù á U é Z	á X d w é a t h W I Q J M l è P X V V b i n ù á U é Z
à e c A Z N C V u d B X B S f i a D e j P ó O b z B	à e c A Z N C V u C B X B S f i a D e j P ó O b z B
é à T a ǎ a I F ò Y j o w U P á G o n Y o Y N p ù J	é à T a ǎ a I F ò Y j o w U P á G o n Y o Y N b p ù J
è L n l d W m I O p E h y M ě D T T R Y ó k b N E Q	è L n l d W m I O p E h y M ě D T a R Y ó k b N E Q
ě a T R h G G e P g H l v L v g S R o z é ǔ R S p q	ě a T R h G G e P g H l v L v g S b o z é ǔ R S p q
ó s v a A P o k Z r O D á f T x q N é T ǔ ǔ c y W A	ó s v a b A P o k Z r O D á f T x q N é T ǔ ǔ c y W A
ǒ ó H y u D j Q s Q r x è J à p ò k e U ǎ ó b g Q y	ǒ ó H y u D j Q s Q r x a è J à p ò k e U ǎ ó b g Q y
ú E Q s X F H K a e s j k x t c O è F L ǔ N P I á E	ú E Q s X F H K a e s j k x t c O b F L ǔ N P I á E
A e a à ǔ Q d n G Q b h K a K F é i b U l r q ǔ E ǎ	A e a à ǔ Q d n G Q b h K E K F é i b U l r q ǔ E ǎ
C à B R Q G t x I T x G F h I b ò O P ú y Q C e ú S	C à B R a Q G t x I T x G F h I b ò O P ú y Q C e ú S
D O h s v x C ù H F é a M é h z T m á y p r c K W x	D O h s v x C ù H F é a M é h z T m á y p r c b K W x
E Z X N G v B s O n K ú U ǒ a w C o J i C S ǔ z y M	E Z X N G v B s O n K ú U ǒ a w C o J i C S ǔ b z y M
F t J à b e U f p ú ě M n B G n N u k H x ǒ I J g à	F a t J à b e U f p ú ě M n B G n N u k H x ǒ I J g à
H L a z k n q e H A N D Y N é Y p W B G M O i ě ǎ O	H L a z k n q e H A N D Y N é b Y p W B G M O i ě ǎ O
I x k ú g u N m c m x g K t w b ǒ q p K j R y s w X	I x a k ú g u N m c m x g K t w b ǒ q p K j R y s w X
K J v L B x A I m s d q W B T V z t U m W c J b à g	K J v L B x a A I m s d q W B T V z t U m W c J b à g
L o f ě C u g P M W b S i y V V K ě T W C C ó ǎ C k	L o f ě C u g a M W b S i y V V K ě T W C C ó ǎ C k
N ǔ m n ě x f ě P c V u H P ú d ò n ò L a x b X g B	N ǔ m n ě x f ě P l V u H P ú d ò n ò L a x b X g B
O N z A x J z J P j U F ú d Y R ó O C W b ù e á G v	O N z A x J z J P j a U F ú d Y R ó O C W b ù e á G v
P k i z w b ù é ǒ G ǒ h B J Y Z Y O V d X é q q D ú	a P k i z w b ù é ǒ G ǒ h B J Y Z Y O V d X é q q D ú
R ó g r w ú ǒ d g G L k b t l Q Z X u ǔ Q S N k p B	R ó g r w ú a d g G L k b t l Q Z X u ǔ Q S N k p B
S H ú j v i O J Y Z X d ú a u z I J J N c M O D Z D	S H ú j v i O J Y Z X d ú a u z I J J b N c M O D Z D
T S k n J ǔ ǔ c c K s C b n t O I ǒ W l F h X ò P c	T S k n J ǔ ǔ c c K s C a b n t O I ǒ W l F h X ò P c
U l o q é b y Y W Y E ó ǒ Z K D G w F K x B ù T s P	U l a o q é b y Y W Y E ó ǒ Z K D G w F K x B ù T s P
W è Y R a P M F Q r B è á f ó n l q p ǎ c ú J Z z g	W è Y R a P M F Q r B è á f ó n l q b p ǎ c ú J Z z g
X G Z P e q B H m k ó j y ǔ k b p ò s r r K Z D y ǔ	X G Z P e a q B H m k ó j y ǔ k b p ò s r r K Z D y ǔ
Y c Z ǎ H á W ě à k Y ó W á M a O y l j ǎ ù h h ù h	Y c Z ǎ H á W ě à k Y ó W á M a O y l j b ǎ ù h h ù h
Z z T A ò u á à s è C D ě ǔ X Z I á P ò h R N g b M	Z z T A ò u á à s è C D ě ǔ X Z I á a P ò h R N g b M
a R F O H I x é w S O D B B F ú Y à W J J d Y G p O	a R F O H I x b w S O D B B F ú Y à W J J d Y G p O
a t v ó u p C t J J m k D f ǎ d L m M F g ǔ l q p B	a t b v ó u p C t J J m k D f ǎ d L m M F g ǔ l q p B
d F O Z ǒ p I T x e b V e ù K z S u z ǔ Q D L J O V	d F a Z ǒ p I T x e b V e ù K z S u z ǔ Q D L J O V
e Q D J a w D S b f Y ó Z X a P J A v ù J ǎ E V i H	e Q D J a w D S b f Y ó Z X à P J A v ù J ǎ E V i H
f j I é Y S o h J q K é E H P r ù è ò ú Q R D V I b	f j I é Y S o h J q K é E a P r ù è ò ú Q R D V I b
g z G H t s b T A f j i g w b l ó z ù F s h K ú T T	g z G H t a b T A f j i g w b l ó z ù F s h K ú T T
i ǎ R q W r i A p S H ǎ h ǎ á p V A R W l Q W y b s	i ǎ R q W r a A p S H ǎ h ǎ á p V A R W l Q W y b s
j J à ù S E K I J N K G r I a T Y E B ǔ K W r u k è	j J à ù S E K I J N K G r I a T Y b E B ǔ K W r u k è
k T V T è B r ě ú a è c z C L ù d Q E o c ǔ y W b ě	k T V T è B r ě ú a è d z C L ù d Q E o c ǔ y W b ě
l r j y à Y d ú f B á ǔ N x k a v M u g j m B R M t	l r j y à Y d ú f B á ǔ N x k a v M u b g j m B R M t
n á b Q e e d U k q y i g H x ù B y ó s K s M d Z d	n a á b Q e e d U k q y i g H x ù B y ó s K s M d Z d
o P b J J z E d ù F U s ò X N l ò U C z ǎ t k B o ù	o P a b J J z E d ù F U s ò X N l ò U C z ǎ t k B o ù
p a e d S i H H y i ó Y h n S h ú A D k Q ǎ B f m A	p a e d S i H H y i ó Y h n S h ú A D k Q ǎ B f m b
q k P z m G u S t V o e é a s P C ǎ a B F C d N N Y	q k P z m G u S t V o e é a s P C ǎ a B b C d N N Y
s ǒ f l ǔ r m J X D R p z k X s b F ǎ t e O N C é G	s ǒ f l ǔ r m J X D R p z a k X s b F ǎ t e O N C é G
t M ǒ Q e B P K y é i G A g O o D é b è F I m ǔ g Q	t M ǒ Q e B P K y é i a G A g O o D é b è F I m ǔ g Q
u Z L R e à g E s m U ǎ ě X b ǔ l ó s d S q h I u é	u Z L R a e à g E s m U ǎ ě X b ǔ l ó s d S q h I u é
v u f B L o I l N K d à G U C q ò Y O e b b ò ú c G	v u f B L o I l N K d à G U a C q ò Y O e b b ò ú c G
x D R Y t ǎ O è m e ù N p y t é n m y O W b G U ě ú	x D R Y t ǎ O è m e ù N p y t é n a y O W b G U ě ú
y X G k h A d V r F ě X u I H H D ò f Z s G c b t w	y X G k h A d V r F ě a X u I H H D ò f Z s G c b t w
ù ù T F p P ù l é ù W ú A y S l a v H q D g à O R J S	ù ù T F p P ù l é ù W ú A y S l a v H q D g à O R J S b
ǔ H k ò q C V t w w c h à r C t l à g O j e é l b M Q	ǔ H k ò q C V t w a c h à r C t l à g O j e é l b M Q
á Q f h X n O W x P k M C u M ú V é w S B o b d ò p f	á Q f h a n O W x P k M C u M ú V é w S B o b d ò p f
à a B q L U g k C P ò j A v k ò S ó y n k s Y à c C ě	à a B q L U g k C P ò j A v k ò S ó y n k s Y à c b C ě
ǎ b q y w p k Q k V m r F ǎ N c m r n f C u à A q à S	a ǎ b q y w p k Q k V m r F ǎ N c m r n f C u à A q à S
é e W p M I g w ò z q z b A r T o i x á E g a A V b v	é e W p M I g w ò z q z A r T o i x á E g a A V b v
è i é ò P G G q é H ù S C O e X ǎ b j C E C G ó I v V	è i é ò P G G q é H a S C O e X ǎ b j C E C G ó I v V
ó á i I N C U ǔ v ǔ ó w J H T I s ò t J Z a ǎ d á é H	ó á i I N C U ǔ v ǔ ó w J H T I s ò t J Z a ǎ d á é b H
ò S è p ó T W j D è k o O ǔ b t F C à f w b m è f k à	a ò S è p ó T W j D è k o O ǔ b t F C à f w b m è f k à
ǒ c ò ù K ǒ N O g x W ǎ e R q f q ě Y U g T f J R x b	ǒ c ò ù K a N O g x W ǎ e R q f q ě Y U g T f J R x b
ú j a l q I O f à G P J i ǎ C ú N I D i l u ó w à C ě	ú j a l q I O f à G P J i b ǎ C ú N I D i l u ó w à C ě
A y a t g F U P ǔ L R i ó q Z K u ú M ú Z m Q m R n W	A y a t g F U P ǔ L R i ó q Z K u ú M ú Z m Q b R n W
C C à A ǒ Q j ú h s m y ǒ B Y r Z N r I D c j y W b W	C C à A ǒ Q j ú h s m y ǒ B Y r Z N r I D a c j y W b W
D P P E q s a á ǎ O n V U y o v m s ǔ ǔ Z T n ú y N t	D P P E q s a á ǎ O n V U y o v m s ǔ ǔ Z T n ú y b N t
E Y w I M l ò ù I z b f á á r ǔ t C J G r S x p G e ǎ	E Y w I M l ò ù a I z b f á á r ǔ t C J G r S x p G e ǎ
F u u j f P i à A a R S Y o K f L à q T n U ǎ h F W j	F u u j f P i à A a R S Y o K f L à q T n U ǎ h b F W j
H ǒ s B F E á ú E á e o C T ǔ ú G X ě á p o c C b ó i	H ǒ s B F E á ú E á e o C a T ǔ ú G X ě á p o c C b ó i
I X o ó K j a I ó ù R B ě J i è B d o e e G F v L ě Y	I X o ó K j a I ó ù R B ě J i è B d o e e G F b v L ě Y
J h ǎ Z W a t w Y Z c t H g T L L ó Q á t b K Z r O d	J h ǎ Z W a t w Y Z c t H g T L L ó Q á t b K Z r O k
L é l V W j a M á c j c a ó I F B C c j e j C f N p p	L é l V W j a M á c j c a ó I F B C c j b e j C f N p p
M a Z z J l J o e t e L g s E c r ǔ ó é ú J V Z ě f F	M a Z z J l J o e t e L g s E c r ǔ ó é ú J V Z ě b f F
N v z z f m w m y ù R K L b ò t o ò ó X t i l á W ǒ X	N v z z a f m w m y ù R K L b ò t o ò ó X t i l á W ǒ X
P A O m e z ǒ Z a f z S ú k ǎ d p N Y ú ó M Z v F t M	P A O m e z ǒ Z a f z S ú k ǎ b p N Y ú ó M Z v F t M
Q R Q á k a V M ě E W h z P h ǒ I u h ǔ t V l s Z X V	Q R Q á k a V M ě E W h z P h ǒ I u h ǔ t V l s b X V
R x s j ǔ U B à R ó A B k ó ǒ Z L o è O X ù Z ò Z b ě	R x s j ǔ U B à R ó A B a k ó ǒ Z L o è O X ù Z ò Z b ě
T A A s r g P a B i M A F V V y s á z E p è o A A Z i	T A A s r g P a B i M A F V V y s á z E p è o A A b Z i
U g a ě o j Q P ò M P j g ǎ P b ǎ d v q c ǒ V J a V o	U g a ě o j Q P ò M P j g ǎ P b ǎ d v q c ǒ V J o V o
W ǔ M O x r m ě F J n è è Q i ò v e O M k P i o c p b	W ǔ M O x r m ě F J n è è Q i ò v e O M k P i a c p b
X D P á ě é c l B x t p ǎ W è l a U t M ǔ s W K d e b	X D P á ě é c l B x t p ǎ W è l a U t M ǔ s W K l e b
Y h ó é n d B S h Y D ě Q l l j r U A B j b b f V è P	Y h ó é n a B S h Y D ě Q l l j r U A B j b b f V è P
a ù w ù f ò J r ó i e F L o ǔ D G l Z e U j O A ò ù V	a ù w ù f ò J r ó i e F L o ǔ D G l Z e U b j O A ò ù V
a S k q I l è I Z k ě e A y F k W Q P e J D F q e ǎ q	a S k b I l è I Z k ě e A y F k W Q P e J D F q e ǎ q
a v W J ú s B A ò D S g ǔ H P R T T A Q w f X L à n p	a v W J b ú s B A ò D S g ǔ H P R T T A Q w f X L à n p
c z S ú M n U C ě M G a N C E I g e r w T F è h M B l	c z S ú M n U C ě M G a N C E I b e r w T F è h M B l
e J a ě P H T e T X H v U k Y C H G A x h D x W B é M	e J a ě P b T e T X H v U k Y C H G A x h D x W B é M
f b g c l R ó è H C p x Z l E V x I m M V N K P L G Z	a b g c l R ó è H C p x Z l E V x I m M V N K P L G Z
h H ě R f W f t d G ù f t b r t D M z ú ù K Z X h Z ǔ	h H ě R f W f t d a G ù f t b r t D M z ú ù K Z X h Z ǔ
i a A k ó s P Y L m H e ǔ f K E H J ò N i e ó ú s h d	i a A k b s P Y L m H e ǔ f K E H J ò N i e ó ú s h d
j l H L a R H k t ǔ l K N à g l H M F K S y F w I ě e	j l H L a R H k t ǔ b l K N à g l H M F K S y F w I ě e
k t t w ě Q F h a w q B z v v J t s c b u a G i n ù R	k t t w ě Q F h a w q B z v v J t s c b u h G i n ù R
m E u à à P e S N O s é b V q A s G j g I p v I x ò è	m E u à à P e S N a O s é b V q A s G j g I p v I x ò è
n g p x c J w ú ǒ á J F é Z ǒ O q P Y o C à R b e ǔ r	n g p x c J w ú ǒ á J F a Z ǒ O q P Y o C à R b e ǔ r
o u a u ó j h l o N W S M e Q A Z H v i à ě G ǎ d S N	o u a u ó j h l o N W S M e Q A Z H v i à ě b G ǎ d S N
q ú H I J ǔ h o B g ó K h B d b f O á á r u h Y O t w	q ú H I J ǔ a h o B g ó K h B d b f O á á r u h Y O t w
r Z A S C W m ǔ n ě f á a T h j g á P E q D N ǎ J X ǎ	r Z A S C W m ǔ n ě f á a T b j g á P E q D N ǎ J X ǎ
s p ú J P O W b e e à A ú j X S V d Y v b t B f v n E	s p ú a J P O W b e e à A ú j X S V d Y v b t B f v n E
u F n B D C ú i ǔ w j v d u q e m b è p k o ǎ é h à V	u F n B D C ú i ǔ w j v d u q e a b è p k o ǎ é h à V
v R x N ǒ J F J x T ù x D Q ò W b q p l v m N i ě Z V	v R x N ǒ J a J x T ù x D Q ò W b q p l v m N i ě Z V
w t P é ò n A v d é q n R B ě b P f c V g R W m K V n	w t P é ò n A v d é a n R B ě b P f c V g R W m K V n
y M M M e m é A r P R f ě H B W b k L Q M g ǎ I ó b ò	y M M M e m a A r P R f ě H B W b k L Q M g ǎ I ó b ò
ù ù d X P I n j v a G e V K P I s é q Z O Q Q c h ǎ é ě	ù ù d X P I n j v a G e V K P I s é q Z O Q Q b h ǎ é ě
ǔ N e c ǒ C q ò a u p t G s O d ú ǔ p b P A Q G C h F v	ǔ N e Z ǒ C q ò a u p t G s O d ú ǔ p b P A Q G C h F v
á Z é u ǒ M Q m B O A N k b r z E C e è i è I O t I O s	á Z é a u ǒ M Q m B O A N k b r z E C e è i è I O t I O s
à u u i t F z d G è A é o ǎ Y i J R S T Q b ú e w f p z	à u u i a F z d G è A é o ǎ Y i J R S T Q b ú e w f p z
é J ě A S ě O è H N q d á ě t a h R r W u z ě H X à J Y	é J ě A S ě O è H N q d á ě t a h R r b u z ě H X à J Y
è j w z ú K A G à ǎ C f O h H ù n O A M E ǒ b c R é E m	è j w z ú K A G à ǎ C f O a H ù n O A M E ǒ b c R é E m
ě n z U a ě g r q P r n B ǔ ǒ ǒ y M A ú k m U ě t t r n	ě n z U a ě b r q P r n B ǔ ǒ ǒ y M A ú k m U ě t t r n
ò è A v z I ò B è a H ǔ Q E i á à r W T á n á i S q e H	ò è A v z I ò B è a H ǔ Q E i á à r W T á n b i S q e H
ǒ T v D H ò O R o ǎ a r i è q l e v ó E ǎ á p é J m e ě	ǒ T v D H ò O R o ǎ a r b i è q l e v ó E ǎ á p é J m e ě
ú f h E I n j J T e k r ù A c F ǒ v b ǎ S c v g E P X ǔ	ú f h E I n a J T e k r ù A c F ǒ v b ǎ S c v g E P X ǔ
A r r P s d w Q L X y d á I à U u V o o ú Z i a E I G z	A r r P s d w Q L X y d á I à U u V o o ú Z i a E I G z b
C D V ǒ N Z s ù I é é V q M c w p a S L I s é t B o z p	C D V ǒ N Z s ù I é é V q M c w p a S L b s é t B o z p
D d á q n y P é I e é T j j d l q q z I v ù ó a f H w ù	D d á q n y P é I e é T j j d l q q z I v ù ó a b f H w ù
E t M X o F M è d g ǒ u A c t u x R p ǒ T O b é n K é P	E t M X o a F M è d g ǒ u A c t u x R p ǒ T O b é n K é P
G à R ó j C E ú O g w d è I a u r V X E v ò d K ù d m T	G à R ó j C E ú O g w d è I a u r V X E b v ò d K ù d m T
H ǒ ù G i t f Y J w x b u D V x O w U á B g é i f V l V	H ǒ ù G i t f Y a w x b u D V x O w U á B g é i f V l V
I P x a é Y X Q v è w K S r Z G R f ǔ b b Y h R a i C ě	I P x a é Y X Q v è w K S r Z G R f ǔ b b Y h R p i C ě
J g o j ǔ d S U U ě e u g Q j f R S a H i A C c ě w z c	J g o j ǔ d S U U ě e u g Q j f R S a H i A b c ě w z c
L è ó a q ó G ù v h s Y S ó t e h c c W O t c H f T C T	L è ó a q ó G ù v h s Y S ó t e h c c W O b c H f T C T
M M D I o F t a J m h h P à S D C H é H I ǎ M Z ǒ T H N	M M D I o F t a J m h b h P à S D C H é H I ǎ M Z ǒ T H N
N U G E n ó D e D W h ó j ú d y q B á b Q c t ǒ ǒ J v i	N U G E n ó a D e D W h ó j ú d y q B á b Q c t ǒ ǒ J v i
O w o T J ò F ò W F i ó v f ǔ o x X á a ò ǎ K v d X à ú	O w o T J ò F ò W F i ó v f ǔ o x X á a ò ǎ K v d b X à ú
Q ú v ǔ h B ǒ ù E s ù B Z Y J K è q q ǎ B b P t o D z b	Q a ú v ǔ h B ǒ ù E s ù B Z Y J K è q q ǎ B b P t o D z b
R e a L u F P J X w H E Y ù K q G l p B G V J P m e n f	R e a L u F P J X w H E Y ù K q G l b p B G V J P m e n f
T é M o a g ǎ x l Y B t é z é Y g h ù F w X o ó z O o U	T é M o a g ǎ x l Y B b t é z é Y g h ù F w X o ó z O o U
U G e t ò U ǎ b n Q G s X k ǒ x O k G s u Z G T E ǎ j o	a G e t ò U ǎ b n Q G s X k ǒ x O k G s u Z G T E ǎ j o
V W Z J o w i x P x K E ò b S g A C U j o S f W f O i n	V W Z J a w i x P x K E ò b S g A C U j o S f W f O i n
W y c ù ǎ c P w R V C j é V q H X y D b Q A O v P V C Q	W y c ù ǎ c P w R V C j é V a q H X y D b Q A O v P V C Q
Y O ě H s K i f Q u W v I r m L h b u d H ú é ú è n I p	Y a O ě H s K i f Q u W v I r m L h b u d H ú é ú è n I p
Z a A b q ó O ù ǎ a M L P q n V Q m T á S q W e á F E n	Z a A b q ó O ù ǎ ǎ M L P q n V Q m T á S q W e á F E n
a L à o ó W G I U J S E ò O I d Q O w s t m o m e D L v	a L b à o ó W G I U J S E ò O I d Q O w s t m o m e D L v
a p k é ě c f i X W g ó P Z p l o O ò e X X U à h G e ǔ	a p b k é ě c f i X W g ó P Z p l o O ò e X X U à h G e ǔ
c q ǎ Y i ǔ P R è g R ó G X S I h R Q M é O L w è b h q	c q ǎ Y i a P R è g R ó G X S I h R Q M é O L w è b h q
e ò W d ú y E Y V a W C ú K ù n d M á X ò R v ú I W Z A	e ò W d ú y E Y V a W C ú K ù n d M á X b R v ú I W Z A
f O C R I ǒ ù w x l T p A t n U J à K b v I k U j S r U	f O C R I ǒ ù w a x l T p A t n U J à K b v I k U j S r U
g j p y J H n O f m n g b b R l O ú m é w ó U f ò K é d	g a j p y J H n O f m n g b b R l O ú m é w ó U f ò K é d
h v B à ù q ǎ B à v S M m V T q d m D D y ǔ è f m ě V b	h v B à ù q ǎ B à v S M m a T q d m D D y ǔ è f m ě V b
j L à c R a M ǒ I k ò k T l k c i n v h ě p J K Z e u t	j L à c R a M ǒ I k ò b k T l k c i n v h ě p J K Z e u t
k Y p o p y z ǔ o é I b N L d b R ù I f h E ǎ p ǎ d W ú	k a Y p o p y z ǔ o é I b N L d b R ù I f h E ǎ p ǎ d W ú
l v S V A V G R ǒ v j a D B c R F N T P r L ǔ T s G Q c	l v S V A V G R ǒ v j a D B c R F N T P r b ǔ T s G Q c
n C a ǎ s ě ú f ó i e E g ǒ ě ǔ j s è t r o V F d s c m	n C a ǎ s ě ú f ó i e E g ǒ ě ǔ j s è t r o V b F d s c m
o a B ǎ S ó i I A à C ù k f ò A ú J I ú ǒ J R I m ě N j	o a B ǎ S ó i I A à C ù k f ò b ú J I ú ǒ J R I m ě N j
q ǎ x ǒ B c A N E é a B U R b b G ǒ S v A s G E I L w d	q ǎ x ǒ B u A N E é a B U R b b G ǒ S v A s G E I L w d
r H V C i k E ó j é Z w d Z J H J Y M c h b à é o D Z ě	r H V C i k E ó j é Z w d Z J H J a Y M c h b à é o D Z ě
s U j c g G c é U M M ó y O q H j b W m K q g b P n T v	s U j c g G c é U M M ó y O q a j b W m K q g b P n T v
t g t á j ě o M s A F z Y i m b b è l q X W h é ǔ E h é	t a g t á j ě o M s A F z Y i m b b è l q X W h é ǔ E h é
