grammatical	ungrammatical
v Z I D c D r ǒ ǔ a á a q ǒ a A J z Z J u W D a	v Z I D c D r ǒ ǔ a á a q ǒ a A J z Z J u W c D a
w q g R I E q c M T s x a w W S a V a ò a B l l	w q g R I E q c M T s x f w W S a V a ò a B l l
y V U à á D l r P c ú a l o p N H a q c L a a ú	y V U à á D l r P c ú a l o p N H a q c L ě a ú
ù ù c P N ú I j Z ù a o ě a á B ú a A w B a p v i	ù ù c P N ú I j Z ù a o ě u á B ú a A w B a p v i
ǔ c Z w à é E c a a T K a a n m N I g Q q r U H c	ǔ c Z w à é E c a a T K a n m N I g Q q r U H c
à ú á ó c G è a à B ǔ B a D Z ò k x g l z a U U a	à ú á ó c G è a à B ǔ B d a D Z ò k x g l z a U U a
ǎ Y l X a S W j A s c h E a o ǎ a a ǒ L C G P C a	ǎ Y l X a S W j A s F h E a o ǎ a a ǒ L C G P C a
é v H C c B J t N D á H t é a I á a a r a Y ù ǒ à	é v H C c B J t N D á H t é a I á a a r V Y ù ǒ à
ě a e i D m X Y c W J k S R a V a L U y G F a a b	ě a e i D m X Y ǎ W J k S R a V a L U y G F a a b
ó y N w c W t ǔ e p R k e á a a Y a C a g d j T k	ó y N w c W t ǔ e p R k e á a a Y O C a g d j T k
ǒ q G l X o c a G m a S S b à ú T C f a F L X a z	ǒ q G l X o c a G m é S S b à ú T C f a F L X a z
A b T c a n w a z M P ǒ ǒ Y M ù U A p a Y a ù W F	A b T c a n w a z M P ǒ ǒ Y M ù U A p a Y W ù W F
C ò f o h F c a x M e ó ǒ b a Q a a ǒ ù a ò ó e e	C ò f o h F v a x M e ó ǒ b a Q a a ǒ ù a ò ó e e
D c a a C V B m M N u P T o ǒ ǎ A K m d r a s L a	D c a a C V B m M N u P T o ǒ ǎ A K m d r k s L a
F ó s c n B O E l a a S X B D ǎ J d X m w S a a W	F ó s c n B O E l a a S X B D ǎ J d X m w S g a W
G c c O y u a P a h L ǔ T k J C o e y a W ě a Y O	G c c O y u a P ǔ h L ǔ T k J C o e y a W ě a Y O
I F c ǎ a q á ǎ w B ù O q u è a c D a ǒ á a z b ǎ	I F c ǎ a q á ǎ w B ù O q u è a c D a ǒ b á a z b ǎ
J e c é v j K R p n O O è T Z a A a é ò a a g Z m	J e c é v j K R p n O O è T Z a A a é ò a G g Z m
L G c p Q K a K P a F H j B a Q U a m R ǔ ě Q C I	L G c p Q K Y K P a F H j B a Q U a m R ǔ ě Q C I
M l y ó c s é a m E a a a N è r q n n n C f d g L	M l y ó c s é a m E a L a N è r q n n n C f d g L
O J ǔ O H c y H ó a Z v W H T a a B I ú ó B r l a	O J ǔ O H c y H ó a Z v W H T f a a B I ú ó B r l a
P c ù o q D W p a Y a P T ò T r a s a K z p ǎ X j	P c ù o q D W p a Y a P T ò T r a s p K z p ǎ X j
R ó C W Y I l c ú a Y a p ò a A I K I W q X à a R	R ó C W Y I l c ú a Y a p ò a A I k K I W q X à a R
S l H r K ě ú c s i L a a a Y O a A B r W M F g T	S l H r K ě ú c s i L a a a Y f O a A B r W M F g T
U ú c a t a l c S k y ǒ ó n a P ú x a è o d v X X	U ú è a t a l c S k y ǒ ó n a P ú x a è o d v X X
V l Y r à c K K I E b a X a a a F G W r j J m M u	V l Y r à c K K I E b a X J a a F G W r j J m M u
X c D F a a T z x ǒ y ò B U ǒ S a a x ǔ t E o U I	X c D F a a T z x ǒ y ò B U ǒ S a H x ǔ t E o U I
Z ó h W E f S á á ǔ E N b é c a w Y a K a Q ù a K	Z ó h W E f S á á ǔ E N b é c a w Y è K a Q ù a K
a S s x C n X T c K P a u u a q g M a a ǒ y w N y	a S s x C n X T c K P w u u a q g M a a ǒ y w N y
b e c W R D c k Q a S N p I a O a T N J z z ù a q	b e c W R D c k Q a d S N p I a O a T N J z z ù a q
c è x ě ó a p è n O y Y a ǎ é G p R B è R G a a E	c è x ě ó a p è n O y Y a ǎ é G p R B è R G a d E
c E G h m f U à M ǔ D è E ù Q J F v a a D m a a f	c E G h m f U à M ǔ D è E ù Q J F v a a D m a k a f
c M a Q E H a u a K J N a Q f é C G y S Q o v B D	c M a Q E H a u a K j N a Q f é C G y S Q o v B D
c V ǔ V F a è V p a ǎ W è I n a S ě B a j V è X M	c V ǔ V F a è j V p a ǎ W è I n a S ě B a j V è X M
c a K L A ú a ě y w N P s i M j o a a g P G n i B	c a K L A ú a ě y w N P s i M j o a y g P G n i B
c e E S a a D A K i f O k a a u s á d s k n q s g	c e E S a a D A K i f O k a x u s á d s k n q s g
c l d W a x a k j a é q o a H U G T H T N ǒ u x ǎ	c l d W a x a k j a é q o e H U G T H T N ǒ u x ǎ
c t R D w a p ù m F t B a a Q S E S á x v P a L N	c t R D w a p ù m F t B u a Q S E S á x v P a L N
d C j L á P t s c N a r a a H C V U Q é o ě M a L	d C j L á P t s N N a r a a H C V U Q é o ě M a L
e r è c ǔ J z a L é B p a x Z Z z V ù r B a a h F	e r è r ǔ J z a L é B p a x Z Z z V ù r B a a h F
g X c a a a ó Q a b O a a b e è è t á d ù Q S è n	g X l a a a ó Q a b O a a b e è è t á d ù Q S è n
i K Y V e c ò h Q à a ó Q l W a i ò R a W M a U t	i K Y V e c ò h Q à a ó g Q l W a i ò R a W M a U t
j d c l O P G a H D a s ú N U k J y a a x u l v w	j d B l O P G a H D a s ú N U k J y a a x u l v w
k r z c a a r Y M a a ò G ǒ V b M ǒ M d L t V Q U	k r z c ǎ a r Y M a a ò G ǒ V b M ǒ M d L t V Q U
m c ě z a ò ù B a d g e U ě a l a ǎ q B i J Y ǔ ǎ	m c ě z a ò ù B a d g e U ě a l I ǎ q B i J Y ǔ ǎ
n z ǒ E ó c F y k b ó D I C Q V a a j l N g w a a	n z ǒ E ó c F y k b ó D I C Q V a a j l N g w a T
p c I a à ě z ó n a è j N k á F à K a s a x O t ù	p u I a à ě z ó n a è j N k á F à K a s a x O t ù
q z A R n Q M c a N m W V a Y h ǎ P C x v a a ó C	q z A R n Q M l a N m W V a Y h ǎ P C x v a a ó C
s c G P B l a ú C a a ó è v I w E n ò a L X w O H	s c G P B l a ú C A a ó è v I w E n ò a L X w O H
u à c Y a D a L z ǔ d ǒ m h Y a D w s a b J ǎ ǎ s	u à c Y a D a L z ǔ d ǒ m h Y k D w s a b J ǎ ǎ s
v X J z T c a P m l l U a t M x S r a a ǒ b F ù ò	v X J z T c a P m l l U L t M x S r a a ǒ b F ù ò
w h W N E p c ú à t I w v a ù R z l a E a x a n P	w h W N E p c ú à t I w v a ù R z l o E a x a n P
y T Q y S c x Q a ò à n ó l a a a s F F ǒ è t O o	y T Q y S c x Q a ò à j n ó l a a a s F F ǒ è t O o
ù ù M G f á N c O Q a w P a I b j B ú à W a I R a r	ù ù M G f á N c O Q l w P a I b j B ú à W a I R a r
ǔ X N g á v C c W j v a a à á z s é i T l a u a i v	ǔ X N g á v C c W j v M a à á z s é i T l a u a i v
à ó L à ǔ c P R a ǎ C Q m ò a á a S a ó D i ǔ ó C ó	à ó L à ǔ p P R a ǎ C Q m ò a á a S a ó D i ǔ ó C ó
ǎ c j Y W E a w L ě ò W W t P v ǔ V F é H S a a F a	ǎ c j Y W E a w L ě ò W W t P v ǔ V F é H S i a a F a
è ǎ c a o a D p J ě P T v ǎ k R D n ù Y a R w r a b	è ǎ c I o a D p J ě P T v ǎ k R D n ù Y a R w r a b
ě j f V c V J ó n R a H ò a n ú F p a B ǒ a c ǎ ú P	ě j f V c V J ó n R a H ò n ú F p a B ǒ a c ǎ ú P
ò ó c i E s a a E b s ó X T é w n a Q C X l t L a H	ò ó c i E s a a E b s ó X T é w n a Q C X l t L h a H
ǒ d g R c t W u d a O C w ǔ t M a A l r è y a a m g	ǒ d g R c t W u d a O C w g t M a A l r è y a a m g
A H W ǎ c c m C a ě O W H P V G a V w s a ǒ a K P x	A H W ǎ c c m C a ě h W H P V G a V w s a ǒ a K P x
B d W f h e S c I a a D V a D I W n w A a r u ǔ l O	B d W f h e S c I a D D V a D I W n w A a r u ǔ l O
C p D c x Y I S T T Z a ě a ó L p e a a t K G C ǒ á	C p D c x Y I S T T Z a ě a ó L p e I a t K G C ǒ á
E J V c e p á I e g V a x Z a U S P o T j a S ó a o	E J V c e p á I e g V a x Z a U S P o T j a S ó à o
F f à A c U c T è f r é b i A a Z u J a a y a ě N w	F f à A c U c T è f r é b i A a Z u J a q y a ě N w
H Q t E V c a u a b ǔ à ǔ ǔ V x J ě a à n x M a b G	H Q t E V c a g u a b ǔ à ǔ ǔ V x J ě a à n x M a b G
I h T c K P v k O a a ǒ G à B a é q Q ǒ ě U p a è C	I h T c K P v k O c a ǒ G à B a é q Q ǒ ě U p a è C
K N c y a x F W a a J S V ú a u b g h D I X ó B m e	K N c y a x F W a a J S V ú t u b g h D I X ó B m e
L o c ó x j i F C x a r I o a S E y a D S I a f S j	L o c ó x j i F C x a d I o a S E y a D S I a f S j
N B z o g E k K q e c r a T G a Y F m a J ò a é K u	N B z o g E k K q e c r s T G a Y F m a J ò a é K u
O d P P w J b k P i c E A l U a A a b p a J K v m a	O d P P w J b k P i c E A l U G A a b p a J K v m a
Q O c a ú ù a i D v J h f I q t N I l o K q a a K c	Q O c a ú ù Y i D v J h f I q t N I l o K q a a K c
R c D T f b a ó m t ǔ ù o a S Y c x K M P ó i u a a	R c D T f b a ó m t ǔ ù o O S Y c x K M P ó i u a a
T ú A c à m ǒ q z a ǎ a z w X E D Z S a ò o a J S R	T ú A c à m ǒ q z a ǎ a z w X E D Z S d ò o a J S R
U h c X a H K l E X á ò a ǔ a q ǔ M S R a N X ǎ ǒ ǎ	U h J X a H K l E X á ò a ǔ a q ǔ M S R a N X ǎ ǒ ǎ
W S C ǔ n G c A w x P a y Z a z a é a é f t y é H I	W S C ǔ n G c A w x P a d y Z a z a é a é f t y é H I
X p i á c D q m ǎ b t ú s a s w t y q F a a W x K a	X p i á c D q m ǎ b t ú s a s w t y q F a a W x g K a
Z ú W I x ú K P c a C M a a ǎ Z X a Q k s ò Z ù K B	Z ú W I x ú K P c a C M a b ǎ Z X a Q k s ò Z ù K B
a g E Q c I D a a a Z a Z i v B R v w p W t W t l j	a g E Q c I D a a ò Z a Z i v B R v w p W t W t l j
b z R B Y ǔ m ó j D B u f V t c K Q a a V a U T u a	b z R B Y ǔ m ó j D B u f V t c K Q a ǔ V a U T u a
c ǒ T H ǎ I Q U z a q n á I a a S ú C a s ě m G v J	c ǒ T H ǎ I Q U z á q n á I a a S ú C a s ě m G v J
c J H á P f è f z a ǎ a á T I a z o M x á a t c è f	c J H á P f è f z a ǎ c a á T I a z o M x á a t c è f
c S c u q j ě ǒ a w U p u a Y T x f V a I a ǎ à A P	c S c u q j ě ǒ a w U p u X Y T x f V a I a ǎ à A P
c a é a U t L a ǎ O C H ó ě R X Z A H t ě à a r B G	c a é a U t L a ǎ g C H ó ě R X Z A H t ě à a r B G
c b q ó t B t b G R N j C a W m a r ě r a p F q a ò	c b q ó t B t b G R N j C a W m a r ě r s p F q a ò
c l f n a ò F é E a O ǒ ó á u Z i y c k B a a ú ǔ ú	c l f n a ò F é E à O ǒ ó á u Z i y c k B a a ú ǔ ú
c v K a a t A M O M J ǒ D J I ǔ n g K G a ǔ T ù a G	c v K a X t A M O M J ǒ D J I ǔ n g K G a ǔ T ù a G
d U N r O c V p k E a ǎ a ǒ z f i a N u ǔ à a L j a	d U N r O c V p k E a ǎ L ǒ z f i a N u ǔ à a L j a
e c p e G a Q F a d c J g f s V à à L U a t G a R ě	e o p e G a Q F a d c J g f s V à à L U a t G a R ě
g L T N M j K V X Q c ó a P T m D T G r O B a a a N	g L T N M j K V X Q c ó a P T m D T G r O B a a e a N
h w c l é a a C á f a O V n x z Y q a v n V G R è p	h w c l é a Y C á f a O V n x z Y q a v n V G R è p
j I L M c z P è D a H Z R m C a a D a N n K K C W u	j I L M c z P è D a H Z R m C a a k a N n K K C W u
k c p a é v s a q a a L M P s ó n S O E J è T w ǎ W	k c p a é v s a q a H L M P s ó n S O E J è T w ǎ W
m é c H a t Y a a r s I r s ě T F F a ò i V D ǔ R v	m é c H a t Y a a r s I j r s ě T F F a ò i V D ǔ R v
n c E v E Y a a è l a r L U X I á a t g x ǒ P p k n	n c E v E Y a a è l a r L d U X I á a t g x ǒ P p k n
p ó J L u Q c M g s a a n T X m H T ǔ a a K k k S t	p ó J L u Q c M g s a a n T X m H T ǔ i a K k k S t
q c m Z ě q M O Y ù L Z j á o k a a ě e R u a t a Y	q b m Z ě q M O Y ù L Z j á o k a a ě e R u a t a Y
r r J c h E a M a E B ó F A D n l a w F u a C J è g	r r J c h E a M a E B ó F A D n l a w F u b C J è g
t c T m a n a ó T h S V O g ǔ l a a l X é h a c z h	t c T m a n a ó T h S V O g ǔ l n a l X é h a c z h
v U R i u c B q z a è a X ě ǒ s R ǎ i ù ě a l a S I	v U R i u c B q z a è v X ě ǒ s R ǎ i ù ě a l a S I
w r c h v a ò W n v L V a O K r d q A H a ù E a n f	w r c h v P ò W n v L V a O K r d q A H a ù E a n f
y H c V H a Q X ě ó Z Q t S é a a à s Q J E a P ě T	y H c V H a Q X ě ó Z Q t S b a a à s Q J E a P ě T
ù ù g à S O p c Q u s d a o o a ú w w á ù a a M B X x	ù ù g à S O p c Q u s d a o f a ú w w á ù a a M B X x
ǔ q c ó X D X a a h w T B E a a i f C q l u H u Z é ǎ	ǔ q c ó X D X a a h w T B E j a i f C q l u H u Z é ǎ
à J c R u B h G a P a d G y U é F s a u ǒ a D T J f ǔ	à J c R u B h G a P h a d G y U é F s a u ǒ a D T J f ǔ
ǎ d a M ǒ c a V a h f H x D K à h z a a Y a ě c s n w	ǎ d a M ǒ a a V a h f H x D K à h z a a Y a ě c s n w
é w N ǒ c U q U a a a ú G s R D r n U a Q J H Z i x ó	é w N ǒ c U q U a g a a ú G s R D r n U a Q J H Z i x ó
ě O c U I n V a J z p Q y R è l a r o á ě a ě S n a ú	ě O c U I n V ò J z p Q y R è l a r o á ě a ě S n a ú
ó s t I i u ǒ w A R c b D e m K a z v z a ó a r m a à	ó s t I i u ǒ w A R c b D e m K a z k v z a ó a r m a à
ǒ ǒ j d x C ú ǔ à c E X s d z a c a è t a a a C ǒ v Y	ǒ ǒ j d x C ú ǔ à c E X s d z a c a è t a t a C ǒ v Y
ú P X D ù c S a à X n v à F a D ó a w K a F v ó g r M	ú P X D ù c S f à X n v à F a D ó a w K a F v ó g r M
A c e S D á w a m a Q á l K J B n j p c C W t b J a a	A c e S D á w a m a Q á l K J B n j p c C W t b J f a
C ǔ c T C m ǔ a C I C q o ě D a ě l L Z r d l o a a i	C ǔ c T C m ǔ a C I C q o ě D a ě l L Z r d l o f a i
D e I r c D B y S v E F U à a G ě a L é X H o q a R a	D e I r a D B y S v E F U à a G ě a L é X H o q a R a
F F H G c ǒ v a a a y z ǔ à w E B M R o s K p G U E a	F F H G U ǒ v a a a y z ǔ à w E B M R o s K p G U E a
G n C ě j c ǒ a y Z ě r y a ò è V ú ó b U i a C a l t	G n C ě j c ǒ a y Z ě r y a ò è V ú ó b U i a c a l t
I e I c a O n ǎ N L B é v ó Y E a x S o s a ě I a á n	I e I c a O n ǎ N L B é v ó Y E a x S o s a ě I K á n
K K P á j l a c ǔ Z r a ò M a b f h Q G á a ǔ ó M a F	K K P á j l a c ǔ Z r a ò M a b f h Q G á a e ǔ ó M a F
L c C u a L é a U W á ó H a ú a ǎ C S j L w s E ě Z m	L c C u a L é V U W á ó H a ú a ǎ C S j L w s E ě Z m
N U á ù é c M f J a C a ǒ B j ù à P L é a V W R ù z a	N U á ù é c M f J a C j a ǒ B j ù à P L é a V W R ù z a
O h c a ó l n ǒ à ù á v a s f q a w O K ù ǒ m ó á a v	O h c a ó l n ǒ à ù á c a s f q a w O K ù ǒ m ó á a v
Q C x U k w c P R q à a ò N è a a ò à x N F C é J Q a	Q C x U k w c P R q à u ò N è a a ò à x N F C é J Q a
R q X x O o g w c T T N k a a ú v z ě ǎ a a à z Y T s	R q X x O o g w c T T N k a n ú v z ě ǎ a a à z Y T s
T O c a n A a a a e e ó I é O ú m ǔ J C p a j t ǔ i w	T O c k n A a a a e e ó I é O ú m ǔ J C p a j t ǔ i w
V ù K B n J a b y J ǒ ò è c ǎ a t B v a G A l l i a a	V ù K B n J a b y J ǒ ò è c ǎ a t B v k a G A l l i a a
W r c B l r s a Y à S G m é n Z u G z E a B a a u s g	W r c B l r s a Y à S G m é n Z u G z E m B a a u s g
Y P c P a a w S T F ǔ b G ó z P b e Z ǎ i a ù r C a P	Y P c P a a w S T F ǔ b G ó z P b e Z ǎ i K ù r C a P
Z g a W C W F á c n Z L è R q á ò c e l a a B f f a a	Z g a W C W F á c n Z L è R q á ò c e l a a B f f a ě
b á K F p H F b R Q ù Z v b b ú R U T H V b b g B D N	b á K F p H F b R Q ù Z v b b ú R U T H V b B g B D N
c á H K é k m d è D Q g n B q a ě I a ò i é a a F p j	c á H K é k m d è D Q g n B q a ě I z ò i é a a F p j
c ú X k U a o I z a á H k z ě ě x P a a Q x t O O X X	c ú X k U a o I z a á H k z ě ě x P a g Q x t O O X X
c I n ò p p O L è a H v R ǎ ú F a z b a Q ù C ó a I R	c I n ò p p O L è a H v R ǎ ú F a z b è Q ù C ó a I R
c R á ě G y ě à Q n a t ǒ s x a g a Z G p R D O a c o	c R á ě G y ě à Q n a t ǒ s x h g a Z G p R D O a c o
c a ù A Z s Q A H N a C p F X r b g j ǔ a s m Y a ó E	c a ù A Z s Q A H k a C p F X r b g j ǔ a s m Y a ó E
c b a q u C R L a a à Q t L o m L ú a A r O S o t R Y	c b a q u C R L a a à Q t j L o m L ú a A r O S o t R Y
c j T ǎ a p A a v R n ò d m W Y ù y ǎ y B a a u p s U	c j T ǎ a p A a v R n ò d m W Y ù y ǎ y B a f a u p s U
c t L X N l a M B w ó à ě p K X v a ú C n C r K a s a	à t L X N l a M B w ó à ě p K X v a ú C n C r K a s a
d L a a c e w a v P J a w a C C K a J ǔ u Y á ǎ ú e z	d L a a c e w a v P J M w a C C K a J ǔ u Y á ǎ ú e z
e z I K m à K c U a O C ò a y c ǎ f s C a n a N ó m g	e z I K m à K F U a O C ò a y c ǎ f s C a n a N ó m g
g c z ǒ L L j u r R a H a D H i a B ě á ù Y R O Q a ò	g c z ǒ L L j u r R a e a D H i a B ě á ù Y R O Q a ò
i é K P ò T c E q a a è j ǔ ǔ v J z ǒ á a A o a o i c	i é K P ò T f E q a a è j ǔ ǔ v J z ǒ á a A o a o i c
j c G I S a a ě ǎ O ù ú L è t N O S ǎ N è T M a q a D	j c G I S a z ě ǎ O ù ú L è t N O S ǎ N è T M a q a D
l ě b á ú R H o g c S P a a ó R N z i U E a u D a ú Q	l ě b á ú R H o g L S P a a ó R N z i U E a u D a ú Q
m V s J è u C ǔ c ě N a N a Q e S C N I y D i j è a a	m V s J è u C ǔ c ě N a N a Q e S C N I y D i j è a h a
n i D ě G c ǎ p l f v a E a a q ǎ I T o a r ǔ N h è r	n i D ě G c ǎ p l f v Q E a a q ǎ I T o a r ǔ N h è r
p A c r A ù ǎ j P G g O a ó R a I A a ù C J J a ú J e	p A ǔ r A ù ǎ j P G g O a ó R a I A a ù C J J a ú J e
q Y v C o F c a a V v r J O ù w j a T a ǎ v i C á D A	q Y v C o F c a a V v r J O ù w j a T b ǎ v i C á D A
s ò u è c T A S t ú E a a k H B G ǒ ǒ a ǒ O a w d a x	s ò u è c T A S t ú E a z k H B G ǒ ǒ a ǒ O a w d a x
t c a A ó l a L C ù p S Y a p ǒ ú l ó z ó à L L a N Y	t c a A ó l a L C ù p S Y a p ǒ ú g l ó z ó à L L a N Y
v F B U c r n B a L L x à I Z v a o k M G v ǎ E a v a	v F B U c r n B a L L x à I Z v a o k M G v ǎ E I v a
w p c J L a a a m ú w Y è x q R h K ǎ a H q é a A ě f	w p c J L a a a m ú w Y è x q R h K ǎ g H q é a A ě f
y T H c a I w I D ò W a L Z ǎ n z T a ǔ ǎ à L s Z J a	y T H c a I w I D ò W a L Z ǎ n z T a ǔ ǎ à L i s Z J a
ù ù c á ě e A x W y S à a E Q U t x è I a ǎ N ú a a f l	ù ù C á ě e A x W y S à a E Q U t x è I a ǎ N ú a a f l
ǔ c a è a o ú g T L K r Y ǎ ú ě H q l L d ù Z m a f a a	ǔ c a è f a o ú g T L K r Y ǎ ú ě H q l L d ù Z m a f a a
à ě b s c z Q X m q b t c C E m u h D a a a G á a ù L b	à ě b s c z Q X m q b t c C E m u h D a j a G á a ù L b
ǎ W ǎ è L ǔ T c a a G A a O O ó ǔ z D a c V à A v ǔ T ě	ǎ W ǎ è L ǔ T l a a G A a O O ó ǔ z D a c V à A v ǔ T ě
è ǔ x D ú c q a w S E é ó é a e C o ú a à a G S R h g é	è ǔ x D ú c q a w S E é ó é a e C o ú A à a G S R h g é
ě T B L d c a r à g R a a a e x O U i a a è L H A è z r	ě T B L d c a r à g R a e a e x O U i a a è L H A è z r
ó u y c B J a u r a ě a a Q A A t w O x g ǎ f B U o p B	ó u y ù B J a u r a ě a a Q A A t w O x g ǎ f B U o p B
ǒ G m p c s M y M j á z s j ǒ a Z a a Q X a h K ǔ s C R	ǒ G m p c s M y M j á z s j ǒ a Z a U Q X a h K ǔ s C R
ú a q c L U T l a u ù G R a G u z a K a k g q J x d J K	ú a q c L U T l a u ù G R T G u z a K a k g q J x d J K
A l c a z X E N W w v a h g s L w ú E a o A x a m ó v Q	A l c u z X E N W w v a h g s L w ú E a o A x a m ó v Q
C N D c Q E x a ǔ R y V o ù o n a ù E ǒ a A a ú s J L o	C N D t Q E x a ǔ R y V o ù o n a ù E ǒ a A a ú s J L o
D e c e n ě P v c a A a S G C é U a a t á ó R o R b l J	D e c e n ě P v c a A a S G C é U N a t á ó R o R b l J
F P c w M à M w U L N a N a ě k Q D a C u C w Q a j l ù	F P N w M à M w U L N a N a ě k Q D a C u C w Q a j l ù
H ǎ w v x ò Y k i ò c n S S M a D z a j ǒ E x a ě a c N	H ǎ w v x ò Y k i ò c n S S M a i D z a j ǒ E x a ě a c N
I S D O ù N c ò b E A a u w Q a z o b f V è i U a ǒ a B	I S D O ù N c ò b E A a u w Q a z o b f V è i U ě ǒ a B
J e c Y a R I M m A a p ǔ H e J ò a ǔ B é M q Q p a z t	J e c Y a e I M m A a p ǔ H e J ò a ǔ B é M q Q p a z t
L ǔ B c c d r N q Z a a ǒ A á ǒ a m M J V I a ǎ m R t d	L ǔ B c c d r N q Z a a ǒ A á ǒ a b M J V I a ǎ m R t d
M c p ě ǔ Z ě R B a a p a R a à g l M t z B è x ǎ H X N	M c p ě ǔ Z ě R B a a p w R a à g l M t z B è x ǎ H X N
O è é ǒ á b ǎ b q ù b o ó ǔ C b C A ǒ R S ù b b Z N K t	O è é ǒ á b ǎ b q ù b o ó ǔ C b C A ǒ R S ù e b b Z N K t
P c n ě i ò a n D w G a I è è W ě a y o t X L C a á w ě	P c n ě i ò a n D w G a I è è W ě a y o d X L C a á w ě
R ě ò M ù ò K c ǒ l Y t ě c t a l ú a d à W a N a e m K	R ě ò M ù ò K c ǒ l Y t ě c t a l ú a d à W r N a e m K
S c x ú c a ǔ K a S m B I ú M ǔ N s t k è a K T a o á x	S c x ú c a ǔ i a S m B I ú M ǔ N s t k è a K T a o á x
U C O K x F o c Q a a ǔ C ǒ j ù a Z P n q a N K R T n t	U C O K x F o k Q a a ǔ C ǒ j ù a Z P n q a N K R T n t
V c a a Q é ò V ú g Q e l M ǒ ě u F b j a B G q a Q l m	V c a a Q é ò V ú g Q e l M ǒ ě u F b j a B G q L Q l m
X N J q c D a X o é p é C S a r o E K h ǔ C j H a X D a	X N J q c D a X o é p é C S a r o E K h ǔ C j H a X D b a
Y c y a o a é C W ò ǎ a t ě m é Q ó z a N q ó t Q j c n	Y c y a o a é C W ò ǎ u t ě m é Q ó z a N q ó t Q j c n
a á b P H J c T H t a a a ǎ R d ó a C Y ǎ W a F c v ǒ w	a á b P H J c T H t a a a ǎ R d ó Q C Y ǎ W a F c v ǒ w
b Q R P D ó c z a a l o p f S l y c V Q é s a a l m W é	b Q R P D ó c z h a l o p f S l y c V Q é s a a l m W é
c ǎ a a V X I o I R X h H ò à R q á D S t O ú K T a u a	z ǎ a a V X I o I R X h H ò à R q á D S t O ú K T a u a
c A C à b G v K s u L a a X ó F F X á è w á m T ě m a a	c A C à b G v K s u L a Z X ó F F X á è w á m T ě m a a
c J h a é ù ě ó ě a ù j x D P B ù G ǒ a w a D h y i j y	c J h a é ù ě ó ě a ù j x D P B ù G ǒ a w y D h y i j y
c V Q J z j q e T z ú r e á V d L q a J a a a ó i A N ǔ	c V Q J z j q e T z ú r e á V d L q a J a a N ó i A N ǔ
c a a è i é K o a V K l Z A ǒ ú x F a f w z ù I Q ě M y	c a a è i é K o a V K g l Z A ǒ ú x F a f w z ù I Q ě M y
c i E m C Q è E g r q g y a R s ǔ o a Y j V U H a a ǒ V	c i E m C Q è E g r q g y q R s ǔ o a Y j V U H a a ǒ V
c r a L W r ò a ǎ m à t m k S h q d j w v h a S a J D w	c r j L W r ò a ǎ m à t m k S h q d j w v h a S a J D w
d I H A Y Q h S P f ò q c D a ǔ á Y U y B ǎ I v a a a E	d I H A Y Q h S P f ò q c D a ǔ h Y U y B ǎ I v a a a E
e p W E è l A I c x i a ò E E q m s P U a W a Q T E a á	e p W E è l A I y x i a ò E E q m s P U a W a Q T E a á
g H c X a K ǔ L w a X g P l y H X a ó W D ě v t ǔ Z Z a	g H c X a K ǔ L w a X g P l y H X a ó W D f ě v t ǔ Z Z a
h c p V z G w L a a J x ù C a x y I ù á x a s à è I m f	h c p V z G w L a N J x ù C a x y I ù á x a s à è I m f
j é X g ò r ě r e c ǎ à h T a X p O a F b a K x a G ǒ M	j é X g ò r ě r e c ǎ à h T a X p O a F b a K x e a G ǒ M
k W c L e r m X a E B b e J B ó a p E a n ò á a ò a è à	k W c L e r m X a E B b e J B ó a p E a n ò á a ò p è à
m ǎ u A J p i Q X B j c i ó G a a a D z T L ǎ a w C ǒ A	m ǎ u A J p i Q X B j c i ó G a a a D z T L ǎ ú w C ǒ A
n c è a Z Z a Z N ó d X á a a k é h F d M ù m i W b é G	n E è a Z Z a Z N ó d X á a a k é h F d M ù m i W b é G
o r q è c ǎ a a è H U C P o z a ú m S E ě o a I á Y t ǒ	o r q è c ǎ C a è H U C P o z a ú m S E ě o a I á Y t ǒ
q c o G ě a p J è V M P w x ǎ P u a a w é a Y F n B q ǒ	q c o G ě a p J è V M P w x ǎ P u l a w é a Y F n B q ǒ
s T è p c I S V v t b S á J V c N E a a a ǔ X I I y a C	s T è p c I S V v t b S á J V c N E j a a ǔ X I I y a C
t e b v y c u Q M d A p a W a Z s t x a a l I o ǒ a l W	t e b v y j u Q M d A p a W a Z s t x a a l I o ǒ a l W
v C d á c y a ò t a A O ò c H d ǒ t i k a a x ě F ù r ò	v C d á c y a ò t a A O ò c H d ǒ t i k ú a x ě F ù r ò
w r i B à H f x g F s n á q ǔ S c w á a a h C a Q a W I	w r i B à H f x g F s n á q ǔ S C w á a a h C a Q a W I
y c è a á a a w è L w J O Q a ǎ Z L b X A x h ú w o c h	y c è a á a a g w è L w J O Q a ǎ Z L b X A x h ú w o c h
ù ǔ V k R J E S H B w d z S f c Z B a a a D a y é á Q i l	ù ǔ V k R J E S H B w d z S f S Z B a a a D a y é á Q i l
ǔ T j c p a x a X h a ǎ a j m ǎ Z o j N T s a c à P ǒ q Q	ǔ T j f p a x a X h a ǎ a j m ǎ Z o j N T s a c à P ǒ q Q
á u z M K q b à s O b b N b H l Z b L C b D à B w Z r G u	á u z M K q b à s O b b N b H l Z b L C a b D à B w Z r G u
