grammatical	ungrammatical
a a a D y ó X c J é á x ǒ d B q ě d N j q B r m	d a a D y ó X c J é á x ǒ d B q ě d N j q B r m
a a a J P u è O f T é c U e O ó ě u p t á à X ǔ	k a a J P u è O f T é c U e O ó ě u p t á à X ǔ
a a a z c C o z ǒ s V ó u s h O o ě L I W é H Q	s a a z c C o z ǒ s V ó u s h O o ě L I W é H Q
a a a ó r B Z r ǔ U w X x C ǎ P k l Z q j L k é ù	ù a a a ó r B Z r ǔ U w X x C ǎ P k l Z q j L k é ù
a a a e I ù e B ú ò x d ě h q B q w j a ó q ǔ Y ù	ě a a a e I ù e B ú ò x d ě h q B q w j a ó q ǔ Y ù
a a a D X A r g s l S j m ě U ù O l ú ě ú r K y A	D a a a D X A r g s l S j m ě U ù O l ú ě ú r K y A
a a a S F M M t S a t j T S p Q Z K t ò ú z à t k	L a a a S F M M t S a t j T S p Q Z K t ò ú z à t k
a a a o g A g p ě I P ò z M b R d Z ó J M B K à B	U a a a o g A g p ě I P ò z M b R d Z ó J M B K à B
a a a è g m I K ó c d R ǎ é n b I ǎ v ò Z y d G t	d a a a è g m I K ó c d R ǎ é n b I ǎ v ò Z y d G t
a a a é f è X F N à R f e y u Q X R ǎ T y z I o q	k a a a é f è X F N à R f e y u Q X R ǎ T y z I o q
a a a A g w é e v s ǎ E o k N P V ó à g V f u c V	r a a a A g w é e v s ǎ E o k N P V ó à g V f u c V
a a a ǔ I ǎ à J w B O s P I e é L u E z q J B X W	z a a a ǔ I ǎ à J w B O s P I e é L u E z q J B X W
a a a W h Y T X p ǒ k M a s F Y ó o X q a A q C O	é a a W h Y T X p ǒ k M a s F Y ó o X q a A q C O
a a a d T h è V e V E o V X S w M I f V ǎ d ǒ I r	C a a d T h è V e V E o V X S w M I f V ǎ d ǒ I r
a a a é I S U ó X V G F f ǎ ě B P R t q o m A t a	K a a é I S U ó X V G F f ǎ ě B P R t q o m A t a
a a a K P K m Z h q O t á g X B l P x U y W r ě ǎ	R a a K P K m Z h q O t á g X B l P x U y W r ě ǎ
a a a é V D Y H l W ó B a O X d f s g ù J M S o X	Y a a é V D Y H l W ó B a O X d f s g ù J M S o X
a a a h C ǒ J Z m w Q L H w u S N x i T u W T d N	a é a a h C ǒ J Z m w Q L H w u S N x i T u W T d N
a a a I B G O I d e A O T ǔ O A E P ǔ ě g é k Z S	a A a a I B G O I d e A O T ǔ O A E P ǔ ě g é k Z S
a a a v O ǎ q B è E J à H K Y è s B g C A à f á ǔ	a I a a v O ǎ q B è E J à H K Y è s B g C A à f á ǔ
a a a l D ú V è e h o f n é à é T y R c f f R ǎ ó	a P a a l D ú V è e h o f n é à é T y R c f f R ǎ ó
a a a X u t i i t p S a E s y f m U M x u M f R L	a X a a X u t i i t p S a E s y f m U M x u M f R L
a a a k D E x m à f ě A r s E r I Q ǔ y Y W Y K Q	a f a a k D E x m à f ě A r s E r I Q ǔ y Y W Y K Q
a a a I N ú v é ě G n h w ě è a U q X c è G M F c	a o a a I N ú v é ě G n h w ě è a U q X c è G M F c
a a a c ě ǔ Q Z Z q J x H B x T è O i i H c z z d	a v a a c ě ǔ Q Z Z q J x H B x T è O i i H c z z d
a a a O e W P H a s W j s q L j x ǎ ǎ c ò V o ù ù	a á a O e W P H a s W j s q L j x ǎ ǎ c ò V o ù ù
a a a V u o W i X ǔ R I h Z m P j D U ǒ d q á K G	a ò a V u o W i X ǔ R I h Z m P j D U ǒ d q á K G
a a a l x U ú ǎ ú u l c s Q J S A n m á f S V F Q	a F a l x U ú ǎ ú u l c s Q J S A n m á f S V F Q
a a a ě X t ě e N á a G Q B X p h G R K x B k t f	a O a ě X t ě e N á a G Q B X p h G R K x B k t f
a a a à ù o O Z c Q X A ǒ D V O w f N z F B Z ǒ K	a V a à ù o O Z c Q X A ǒ D V O w f N z F B Z ǒ K
a a a p ó p e i h g u U b ù k Z w x V ó d ǒ L Z b	a a á a p ó p e i h g u U b ù k Z w x V ó d ǒ L Z b
a a a D M E Y s K g X I q X s W s k C D O o v ǔ b	a a ǒ a D M E Y s K g X I q X s W s k C D O o v ǔ b
a a a a ù h X e p Y v Z k I y l A G E e y c ù b U	a a G a a ù h X e p Y v Z k I y l A G E e y c ù b U
a a a á g o á X ǔ ù z O à R ǒ A T S é k ò Q j F q	a a O a á g o á X ǔ ù z O à R ǒ A T S é k ò Q j F q
a a a J D Y è ě m a t i f B ó L W i m e n ǒ G l a	a a V a J D Y è ě m a t i f B ó L W i m e n ǒ G l a
a a a L Q q C o x K U o p x n è n T q W V V U U ó	a a e a L Q q C o x K U o p x n è n T q W V V U U ó
a a a I T o d b R f ě ǔ d ù S v D p a m B M g n j	a a m a I T o d b R f ě ǔ d ù S v D p a m B M g n j
a a a S W d Q ě P S r ǒ x R p ú Z T J k m v k v é	a a t a S W d Q ě P S r ǒ x R p ú Z T J k m v k v é
a a a P ó E Y f è o q U r I z d ǔ Q V B H E K A E	a a ù P ó E Y f è o q U r I z d ǔ Q V B H E K A E
a a a U E ò ù v r J à á i L Y é v f ě I o g s n V	a a ě U E ò ù v r J à á i L Y é v f ě I o g s n V
a a a Z Q U k C c C s y G f t f c q H g G M y ǒ D	a a C Z Q U k C c C s y G f t f c q H g G M y ǒ D
a a a X t O h U u ǒ y C A y ě R q J á C G g P à E	a a J X t O h U u ǒ y C A y ě R q J á C G g P à E
a a a P d F K q s C y q Z M Q X C m w ǎ v y F è J	a a R P d F K q s C y q Z M Q X C m w ǎ v y F è J
a a a r ě l ó t c H A C ǒ N c M ò u ú ò j C D G z	a a Z r ě l ó t c H A C ǒ N c M ò u ú ò j C D G z
a a a q ě e m c Q r w ò A Y A C à ě t I W Q D L B	a a i q ě e m c Q r w ò A Y A C à ě t I W Q D L B
a a a p b T T j V i k O t w e X x é u X ò Y s ù ǔ	a a q p b T T j V i k O t w e X x é u X ò Y s ù ǔ
a a a k M f j a Q ǒ ú c é A A v w Q ó ò ú X T D j	a a x k M f j a Q ǒ ú c é A A v w Q ó ò ú X T D j
a a a w é ó G è U é y L ó R Y l C q C ǔ W ǎ B x o	a f a w é ó G è U é y L ó R Y l C q C ǔ W ǎ B x o
a a a ǔ V n à C n á h U X F ǔ Z P f L ǒ f A z R i	a n a ǔ V n à C n á h U X F ǔ Z P f L ǒ f A z R i
a a a K l G k è D Y i y B J w ě è k H f a E R C I	a v a K l G k è D Y i y B J w ě è k H f a E R C I
a a a H p O L t P M i c r m é à r C Q r k ǒ p c G	d a a H p O L t P M i c r m é à r C Q r k ǒ p c G
a a a b T ù p ú D Z ó ú f o D P F v G u V M c S f	l a a b T ù p ú D Z ó ú f o D P F v G u V M c S f
a a a ó D i ú r F Y j r u ǎ X r z è h k v O t K O	t a a ó D i ú r F Y j r u ǎ X r z è h k v O t K O
a a a è y Z t o x l k v f J ú ó b w f i y H ú f E V	ù a a a è y Z t o x l k v f J ú ó b w f i y H ú f E V
a a a v ú b V ǔ e u ó j G i S o o Y ě b ǒ q f e á l	ě a a a v ú b V ǔ e u ó j G i S o o Y ě b ǒ q f e á l
a a a E p e V L z S E h p z ǎ I U K ě h ǎ ò L I m M	C a a a E p e V L z S E h p z ǎ I U K ě h ǎ ò L I m M
a a a V g A ǔ w v S I h é b à Y P n o ǒ F U é t t r	I a a a V g A ǔ w v S I h é b à Y P n o ǒ F U é t t r
a a a ú I a n m M H Q u Z ò h à k y q b ù d T E z j	Q a a a ú I a n m M H Q u Z ò h à k y q b ù d T E z j
a a a x o Y H l f E L L ǔ Z O j ǔ t I C d V R á i ú	X a a a x o Y H l f E L L ǔ Z O j ǔ t I C d V R á i ú
a a a T f H k ó ǎ p v z Q X j F I c m i Q T k i o r	f a a a T f H k ó ǎ p v z Q X j F I c m i Q T k i o r
a a a à C w z Y v A w d P l ó ò ó o Q i g L è L x G	n a a a à C w z Y v A w d P l ó ò ó o Q i g L è L x G
a a a N r u é c o H I X ǔ h z W r M ǔ K L m i n x M	t a a a N r u é c o H I X ǔ h z W r M ǔ K L m i n x M
a a a b ù z s X m O l A w h Y n p h Y H w Y g J z d	ǔ a a b ù z s X m O l A w h Y n p h Y H w Y g J z d
a a a q K P S I U i X I è P j M m f G y é b R l F f	ǒ a a q K P S I U i X I è P j M m f G y é b R l F f
a a a K z x V y b e D e e ú C Q m ú y y o á P X ù R	G a a K z x V y b e D e e ú C Q m ú y y o á P X ù R
a a a ò Z à T p y j q a p e q ǒ D N X ò w ǒ h S K ǒ	P a a ò Z à T p y j q a p e q ǒ D N X ò w ǒ h S K ǒ
a a a m K v i c ǎ r u è è g è h é e b s A U z b ǔ d	X a a m K v i c ǎ r u è è g è h é e b s A U z b ǔ d
a a a á d h ú ǔ N D w s s b N j Q h X ù A w C g A ú	a ǎ a a á d h ú ǔ N D w s s b N j Q h X ù A w C g A ú
a a a S w ě u ú F S L x V k ò ě J ú u M E I L n T m	a B a a S w ě u ú F S L x V k ò ě J ú u M E I L n T m
a a a S T V ǎ d A m q ó h a F C c h w T è G p F F E	a J a a S T V ǎ d A m q ó h a F C c h w T è G p F F E
a a a Q K è j t Y N ò K è Z Z j M S G w P ǒ T i u z	a Q a a Q K è j t Y N ò K è Z Z j M S G w P ǒ T i u z
a a a J a á X ú M b ù y r q C v è H è p O I B T D w	a Y a a J a á X ú M b ù y r q C v è H è p O I B T D w
a a a M f N Z a g Z E v f b i i q y P Y ó o b o p T	a g a a M f N Z a g Z E v f b i i q y P Y ó o b o p T
a a a w A A à Z q p ú T V P k v ò a q b R S N y ú ǔ	a n a a w A A à Z q p ú T V P k v ò a q b R S N y ú ǔ
a a a N K Y d c e l ǒ T N á N G t J f ù Y Y H m e i	a v a a N K Y d c e l ǒ T N á N G t J f ù Y Y H m e i
a a a H y K X l T L w M u m R è D C N k m p è u é y	a ǔ a H y K X l T L w M u m R è D C N k m p è u é y
a a a n S k u Q S O M Y I ò A H K c H ě v j G W w T	a ǒ a n S k u Q S O M Y I ò A H K c H ě v j G W w T
a a a è l o u X j j g ò U B é P H V W h x q i e O Z	a H a è l o u X j j g ò U B é P H V W h x q i e O Z
a a a K j á W ě l R d Y W V i Z q z S s G ǔ G A q B	a P a K j á W ě l R d Y W V i Z q z S s G ǔ G A q B
a a a ò b e r H A ù K L a S I i ǔ v j n ǒ á Q w C S	a X a ò b e r H A ù K L a S I i ǔ v j n ǒ á Q w C S
a a a ò P à ó A A h G s W é P ò u é ó j W O D M A ǔ	a a è a ò P à ó A A h G s W é P ò u é ó j W O D M A ǔ
a a a F i ú L ú ù a W v j P T M z G v y à Q Y ǒ M ě	a a B a F i ú L ú ù a W v j P T M z G v y à Q Y ǒ M ě
a a a ú j à V V W n A é ǔ t S ú T ó ò F Q I V n h U	a a K a ú j à V V W n A é ǔ t S ú T ó ò F Q I V n h U
a a a r p D c W ò d à x ú R ú R ǒ f ú Q A L à é H T	a a R a r p D c W ò d à x ú R ú R ǒ f ú Q A L à é H T
a a a ě ó H t D S D P C u è ǒ Q Y R t N ǒ V n ó t U	a a Z a ě ó H t D S D P C u è ǒ Q Y R t N ǒ V n ó t U
a a a R B L y U ǒ d i p F ǒ U z j J F é X à P G a B	a a h a R B L y U ǒ d i p F ǒ U z j J F é X à P G a B
a a a Y Z M t d v T à ǎ m ǒ W x ú B j s D A o c H h	a a o a Y Z M t d v T à ǎ m ǒ W x ú B j s D A o c H h
a a a z L l ě j j F I ó I d Z g é j u G ó à ó I p g	a a w a z L l ě j j F I ó I d Z g é j u G ó à ó I p g
a a a j è n I i b j è g U m G p F ò R A j f t a ú w	a a á j è n I i b j è g U m G p F ò R A j f t a ú w
a a a z Y q N é è z ǎ M t A a y i W u C A M q l N J	a a ò z Y q N é è z ǎ M t A a y i W u C A M q l N J
a a a a ǎ i k E p J U ě n u A m Q k W p J j X a O A	a a F a ǎ i k E p J U ě n u A m Q k W p J j X a O A
a a a O j ǎ f ě p ù P O b S n ě j o T P g X u S S T	a a N O j ǎ f ě p ù P O b S n ě j o T P g X u S S T
a a a ú k N G ò w O V d w k l e ě e F C U P i Z t R	a a V ú k N G ò w O V d w k l e ě e F C U P i Z t R
a a a A M L G j t ě d T k O ǒ ǎ g y z A E n q I w M	a a f A M L G j t ě d T k O ǒ ǎ g y z A E n q I w M
a a a s Z ù w Y à I é f I a V R X d ǔ n k r C T ǎ ǒ	a a n s Z ù w Y à I é f I a V R X d ǔ n k r C T ǎ ǒ
a a a K e v H g f ǎ n n P é u v b Q F p c o O x X W	a a u K e v H g f ǎ n n P é u v b Q F p c o O x X W
a a a A Y o ǎ o j p H ó è U R E W D à é B ù O P W ù	a c a A Y o ǎ o j p H ó è U R E W D à é B ù O P W ù
a a a R F k K v q E G Z C H K d X ǒ R e E ǎ ú ǎ ù r	a j a R F k K v q E G Z C H K d X ǒ R e E ǎ ú ǎ ù r
a a a é g K y V t U f G ò j x g J ǎ h k s ú h ǎ ù y	a q a é g K y V t U f G ò j x g J ǎ h k s ú h ǎ ù y
a a a I j q b A Z Q b é w A H ě t ǎ V C l ù B Y T á	a x a I j q b A Z Q b é w A H ě t ǎ V C l ù B Y T á
a a a x l ǔ E a é R d w V G Z N z r s I é ǔ è y q ù	g a a x l ǔ E a é R d w V G Z N z r s I é ǔ è y q ù
a a a p ú r t S p a R p M ǒ c T G s V D x ú é ě G h	m a a p ú r t S p a R p M ǒ c T G s V D x ú é ě G h
a a a t T E U m ú A n s y ǎ g ǔ ǒ W m Y m H E t S E	t a a t T E U m ú A n s y ǎ g ǔ ǒ W m Y m H E t S E
a a a à r L w ú A A ǔ v p á r V O k a k l O P M P m p	ù a a a à r L w ú A A ǔ v p á r V O k a k l O P M P m p
a a a a G g b t Q K U D t U D Z m H N s c p O ǎ à Q v	ě a a a a G g b t Q K U D t U D Z m H N s c p O ǎ à Q v
a a a k G n l R S ǒ U G c T e M J W z u l ú L l X a c	D a a a k G n l R S ǒ U G c T e M J W z u l ú L l X a c
a a a ú W n B m ò e ě j W f U h w ǒ Q J á C s J c u Q	L a a a ú W n B m ò e ě j W f U h w ǒ Q J á C s J c u Q
a a a ú W q w m H R p n ǒ è m à ǔ V N S ù I x f g i i	S a a a ú W q w m H R p n ǒ è m à ǔ V N S ù I x f g i i
a a a a G ó è q o è N g k T ó w k a y I P H Z y X o h	b a a a a G ó è q o è N g k T ó w k a y I P H Z y X o h
a a a ǒ ú E E M p k E i m ǎ l u e J e Z x q á g p ò M	i a a a ǒ ú E E M p k E i m ǎ l u e J e Z x q á g p ò M
a a a n U S T H s z f P m T W q s O ù ě W B ǎ ù C A Y	q a a a n U S T H s z f P m T W q s O ù ě W B ǎ ù C A Y
a a a Z x o V j j l R i à O P q é k Y Z X b S E ǔ T w	z a a a Z x o V j j l R i à O P q é k Y Z X b S E ǔ T w
a a a t Y q ó v U B G v s H ǎ Q b u y e j U m i j W ǔ	é a a t Y q ó v U B G v s H ǎ Q b u y e j U m i j W ǔ
a a a H n u h b P l H è D m ǔ ǒ q e ù b C b w G V S Z	B a a H n u h b P l H è D m ǔ ǒ q e ù b C b w G V S Z
a a a H a x R m Q q N h n c k x e H x N F à è I O I h	J a a H a x R m Q q N h n c k x e H x N F à è I O I h
a a a S p è à m x f U n T t d ǒ I à q H I w w j l K é	Q a a S p è à m x f U n T t d ǒ I à q H I w w j l K é
a a a e Q B é f o y A V ǎ Y x s R U k y S s f x è ě R	Y a a e Q B é f o y A V ǎ Y x s R U k y S s f x è ě R
a a a U L k o K ò M S v e F ò à à R s K q ú X z p U h	a ǎ a a U L k o K ò M S v e F ò à à R s K q ú X z p U h
a a a ò v N A ù Q Y b x Q ě M Y y y b h k o á Z C ě ě	a A a a ò v N A ù Q Y b x Q ě M Y y y b h k o á Z C ě ě
a a a è F F Q y w à w D ǔ s k l d E s Y ǔ I B T ǔ V t	a G a a è F F Q y w à w D ǔ s k l d E s Y ǔ I B T ǔ V t
a a a z z ǒ M d R à K g W ǒ z o e W J e E B J ù K O N	a O a a z z ǒ M d R à K g W ǒ z o e W J e E B J ù K O N
a a a q J Q F é w n k ě q F è y n r Q ǒ I ǎ v s Q n s	a W a a q J Q F é w n k ě q F è y n r Q ǒ I ǎ v s Q n s
a a a O G y p g a C I K M C T G o o i ě H a b H F L M	a f a a O G y p g a C I K M C T G o o i ě H a b H F L M
a a a i D o I Y v é v u i j i L ú f m ó d r x K ú g y	a m a a i D o I Y v é v u i j i L ú f m ó d r x K ú g y
a a a y á ù Y f T r a I Z Z u k O s p Y B q B L B L b	a u a a y á ù Y f T r a I Z Z u k O s p Y B q B L B L b
a a a X Z Y C z ú f é v x m A a R l z n p D f ǎ E P ǔ	a ù a X Z Y C z ú f é v x m A a R l z n p D f ǎ E P ǔ
a a a Z k J o V H f l m a V u M Z i G x T o k U O Y n	a ò a Z k J o V H f l m a V u M Z i G x T o k U O Y n
a a a W B o o ě M l a B é c t ú w E á J J ó S F ó m W	a F a W B o o ě M l a B é c t ú w E á J J ó S F ó m W
a a a R C ú g s P l d l Q i j w U X ǎ ǔ d r P C j ǒ ò	a N a R C ú g s P l d l Q i j w U X ǎ ǔ d r P C j ǒ ò
a a a y z ě D c q à è e ǎ á A G v b X j J n E a F A B	a V a y z ě D c q à è e ǎ á A G v b X j J n E a F A B
a a a v M Z ù q á ú Z x é B d ó ò C v H n B S Y G N y	a a á a v M Z ù q á ú Z x é B d ó ò C v H n B S Y G N y
a a a Q d t T w C x V E c n H Q P e k E s a ò z b m ò	a a ǒ a Q d t T w C x V E c n H Q P e k E s a ò z b m ò
a a a ǔ è G p o K k x V U M ù J v K Y s ó S z è l D ú	a a F a ǔ è G p o K k x V U M ù J v K Y s ó S z è l D ú
a a a i h t ǒ F ó z t ǒ D D N V X o R é F D D W T è Y	a a N a i h t ǒ F ó z t ǒ D D N V X o R é F D D W T è Y
a a a s ǔ y x b ó o r G I h k K t M e Z r g W l L ú a	a a U a s ǔ y x b ó o r G I h k K t M e Z r g W l L ú a
a a a F ǔ H à T E g B z á é J W G p w ǔ n S è U w E ǒ	a a b a F ǔ H à T E g B z á é J W G p w ǔ n S è U w E ǒ
a a a l m l C ě x M y m T P K o k k u F J é ú ě R g G	a a k a l m l C ě x M y m T P K o k k u F J é ú ě R g G
a a a r J X ǎ z J ǔ J x T l n é ù H H p w w D á á W H	a a r a r J X ǎ z J ǔ J x T l n é ù H H p w w D á á W H
a a a ó L à d Z L ò M q ú f ó B s I r n l v T K K m X	a a y a ó L à d Z L ò M q ú f ó B s I r n l v T K K m X
a a a á j x f d t g t t a X I m Z C O é Q v c z X f ó	a a è á j x f d t g t t a X I m Z C O é Q v c z X f ó
a a a B t c f M c ó A e n q ǔ è O ě d ǔ S W w M g c p	a a C B t c f M c ó A e n q ǔ è O ě d ǔ S W w M g c p
a a a l a p o E y l L K F ú Z ě è é v m y K q s R L t	a a J l a p o E y l L K F ú Z ě è é v m y K q s R L t
a a a h a T N m è ǎ ě A s L Y i E x F e A u ó T ú P ǎ	a a Q h a T N m è ǎ ě A s L Y i E x F e A u ó T ú P ǎ
a a a ó ǎ ù ǒ a A O t Y é ò U ò E ǎ ě x y y Q J K l t	a a W ó ǎ ù ǒ a A O t Y é ò U ò E ǎ ě x y y Q J K l t
a a a z o Z x M s t a G ě o d F Y z I o x g ú K F p è	a a f z o Z x M s t a G ě o d F Y z I o x g ú K F p è
a a a x A F ò N X n Q D ù D V z Q t M á G l n b ó v Q	a a n x A F ò N X n Q D ù D V z Q t M á G l n b ó v Q
a a a è I M è G h á U o t t D ú z ù o Z A E x h Z T J	a a u è I M è G h á U o t t D ú z ù o Z A E x h Z T J
a a a j p u K f P s L f I P à j R G e ù v R è z l B ǔ	a c a j p u K f P s L f I P à j R G e ù v R è z l B ǔ
a a a ě i V f H O é c à o ǒ ǒ k w v ò é è à m F ú ǎ J	a k a ě i V f H O é c à o ǒ ǒ k w v ò é è à m F ú ǎ J
a a a h G L A j ó ù g L ǒ ǔ I U I f ó r à T d y h j b	a s a h G L A j ó ù g L ǒ ǔ I U I f ó r à T d y h j b
a a a R ě b ú ó E C m t t w F J á U P R x à f N l D J	c a a R ě b ú ó E C m t t w F J á U P R x à f N l D J
a a a n ó r W Y o ù B o Y P A p X à W O Y e é s A p é	k a a n ó r W Y o ù B o Y P A p X à W O Y e é s A p é
a a a v i c á b u Q W ú i b e N à t J G F s à N y é f	r a a v i c á b u Q W ú i b e N à t J G F s à N y é f
a a a ù z s q E J c é x S h b N i p á u b ò r n á b i y	ù a a a ù z s q E J c é x S h b N i p á u b ò r n á b i y
a a a E ó W e c t l W G M ò á Y m U t a B Q w f n Y W E	ó a a a E ó W e c t l W G M ò á Y m U t a B Q w f n Y W E
a a a z á c á C l E i R Y J B ǒ d s G ǔ h é T i z k ú d	E a a a z á c á C l E i R Y J B ǒ d s G ǔ h é T i z k ú d
a a a ǒ J N é t ú k S w o L i ó P h A J e z p z u A q c	L a a a ǒ J N é t ú k S w o L i ó P h A J e z p z u A q c
a a a j ò t d ù ǔ u A M ǒ Q q a Z V F ě r A ù B n D Z é	U a a a j ò t d ù ǔ u A M ǒ Q q a Z V F ě r A ù B n D Z é
a a a k r v b W ú F V o ǎ D f B d è c G n A S p y t h K	d a a a k r v b W ú F V o ǎ D f B d è c G n A S p y t h K
a a a ě t U y H I ǔ n N l l T U e L P U O v ù ó e Z w d	k a a a ě t U y H I ǔ n N l l T U e L P U O v ù ó e Z w d
a a a P a ě m P ǔ Q b t l R M ǎ X X B B ǔ T w y ù W N c	r a a a P a ě m P ǔ Q b t l R M ǎ X X B B ǔ T w y ù W N c
a a a J y j q b è á t s v Y O x R d E s l u ě d à S k G	z a a a J y j q b è á t s v Y O x R d E s l u ě d à S k G
a a a l p ǔ T é U ǒ P O u ò m l à w U à D b q z N h q p	è a a l p ǔ T é U ǒ P O u ò m l à w U à D b q z N h q p
a a a x m X j S i ó ǎ c p N b ǎ A f S p J R F ǒ á ò ó y	C a a x m X j S i ó ǎ c p N b ǎ A f S p J R F ǒ á ò ó y
a a a k U W b Q t n ǔ è i g W V F C ó x y T B w u à ù W	K a a k U W b Q t n ǔ è i g W V F C ó x y T B w u à ù W
a a a B J ǔ N R R F B g F G H ě C k I E ó P N U à K ě ó	S a a B J ǔ N R R F B g F G H ě C k I E ó P N U à K ě ó
a a a ǔ R l B A f n Y p ǒ U P n ú n X ǎ S P r S K j è l	Z a a ǔ R l B A f n Y p ǒ U P n ú n X ǎ S P r S K j è l
a a a F w z ě r b N O P ò t q c E F z è T è á ě B k r g	a é a a F w z ě r b N O P ò t q c E F z è T è á ě B k r g
a a a B Q n W é U U ǒ r V k R f V è W ó L à m b Q ǒ K ó	a A a a B Q n W é U U ǒ r V k R f V è W ó L à m b Q ǒ K ó
a a a n K Z q U w O E P t E é è N K á Z O à a q O r F ò	a H a a n K Z q U w O E P t E é è N K á Z O à a q O r F ò
a a a L ǎ S c ó N K d o f h R n n C s I ò à à E e b M O	a P a a L ǎ S c ó N K d o f h R n n C s I ò à à E e b M O
a a a U à T u h Z T v ǔ ó K N q u ò C ǎ i è Q n q a d á	a W a a U à T u h Z T v ǔ ó K N q u ò C ǎ i è Q n q a d á
a a a w G u u G m g i i L é R v g b N c v t U è á c N N	a f a a w G u u G m g i i L é R v g b N c v t U è á c N N
a a a Q p ù T W t á U U é E u ú à ú w i l u G á x p S S	a o a a Q p ù T W t á U U é E u ú à ú w i l u G á x p S S
a a a s é n z T K á j v v ú r e á v v X L Y L t g à u o	a v a a s é n z T K á j v v ú r e á v v X L Y L t g à u o
a a a h Z N O t H h k ě p v f C E y V R C r m d d s a W	a ǔ a h Z N O t H h k ě p v f C E y V R C r m d d s a W
a a a r è r r á o j K o l G C n e L D l w ǔ d C J W m Q	a ó a r è r r á o j K o l G C n e L D l w ǔ d C J W m Q
a a a M X a G é t b A ǔ s G k C I M ú f Q ě ǎ p á d H m	a D a M X a G é t b A ǔ s G k C I M ú f Q ě ǎ p á d H m
a a a U E ě k Q q y N R Z Z K p w y p è X w n n u V n ě	a K a U E ě k Q q y N R Z Z K p w y p è X w n n u V n ě
a a a S M M R f H ù i i ù O G E Q V T N z U B á s B I N	a R a S M M R f H ù i i ù O G E Q V T N z U B á s B I N
a a a è w é J á p O V J Y Z v é X d W z c M n è k q z ù	a Y a è w é J á p O V J Y Z v é X d W z c M n è k q z ù
a a a d e è r J w V R é u b l ě o w á s J U L O E è L X	a a é a d e è r J w V R é u b l ě o w á s J U L O E è L X
a a a P ò j à á v o X F ù x v O N W p h m h O ě d c I y	a a B a P ò j à á v o X F ù x v O N W p h m h O ě d c I y
a a a y p y Z D f N ò è ě J H Z M Y Y Q Q E ú E ó q R z	a a I a y p y Z D f N ò è ě J H Z M Y Y Q Q E ú E ó q R z
a a a I z s ě j l á k s z J D ǎ B J x O h U s o ú o L G	a a P a I z s ě j l á k s z J D ǎ B J x O h U s o ú o L G
a a a n j u i r p Z I à m ǒ R C o D n J Y N ú f X R á t	a a W a n j u i r p Z I à m ǒ R C o D n J Y N ú f X R á t
a a a F W u x l q p V k v ù A Q ǔ P l P h E P f g ǔ z l	a a g a F W u x l q p V k v ù A Q ǔ P l P h E P f g ǔ z l
a a a u Z ǎ R G z c d S ǒ X i l B V z x s x N ǎ S ó r á	a a p a u Z ǎ R G z c d S ǒ X i l B V z x s x N ǎ S ó r á
a a a ǔ h b ù à E K e t V s a b k w q ě O l B d F M c w	a a w a ǔ h b ù à E K e t V s a b k w q ě O l B d F M c w
a a a ù g s Z o S à u è B K k Q ǔ V d I W ù á l ǔ S a d	a a à ù g s Z o S à u è B K k Q ǔ V d I W ù á l ǔ S a d
a a a B c E á z E é a u R V l C z n K O ù ǎ J G a D r J	a a ǒ B c E á z E é a u R V l C z n K O ù ǎ J G a D r J
a a a v L i D D N E K T x M ò v B h C M l d j g ù Q ě K	a a G v L i D D N E K T x M ò v B h C M l d j g ù Q ě K
a a a ò k ě n D h M j Y ǎ V K r a q A C c e i X B d H k	a a P ò k ě n D h M j Y ǎ V K r a q A C c e i X B d H k
a a a s g q d m K è ě è d ě a L q x O w Z y ǎ V k s y T	a a Y s g q d m K è ě è d ě a L q x O w Z y ǎ V k s y T
a a a ú C J Q K R e x R w H g L f t H b V K C é g J Q à	a a g ú C J Q K R e x R w H g L f t H b V K C é g J Q à
a a a m ú W S I H V b ó M R g t m I p K T l s u ǔ ù ǔ I	a a o m ú W S I H V b ó M R g t m I p K T l s u ǔ ù ǔ I
a a a o i ǔ à e é G P n a D o B J j y é k q é Y J ǔ á U	a a v o i ǔ à e é G P n a D o B J j y é k q é Y J ǔ á U
a a a g d F I i b q c q P i L n l C K B j K t D c é é A	a f a g d F I i b q c q P i L n l C K B j K t D c é é A
a a a i ǎ á K J f h è U o R d w S k k G ě D Y C á K O i	a n a i ǎ á K J f h è U o R d w S k k G ě D Y C á K O i
a a a Q ǎ W ě v v W f y Z R R h f ú D F e O O W à u ǎ F	a u a Q ǎ W ě v v W f y Z R R h f ú D F e O O W à u ǎ F
a a a G T R k r c c B w F Q è ǔ D ě L ó w O è b F z q M	c a a G T R k r c c B w F Q è ǔ D ě L ó w O è b F z q M
a a a K h g à è ǒ Z O ú c v n ě O I á V k M I O b y J T	k a a K h g à è ǒ Z O ú c v n ě O I á V k M I O b y J T
a a a w e f ǎ A b h Y h n H o E O R u Q à ǎ P w R ù K à	s a a w e f ǎ A b h Y h n H o E O R u Q à ǎ P w R ù K à
a a a à L C s o M W Y d W l Q ǔ h s L Y M G L é D w ǔ t s	ù a a a à L C s o M W Y d W l Q ǔ h s L Y M G L é D w ǔ t s
a a a r X C L C w l B s ù ǔ z ǒ ǒ C n ě O l H S O Z i e Q	ó a a a r X C L C w l B s ù ǔ z ǒ ǒ C n ě O l H S O Z i e Q
