grammatical	ungrammatical
v y d v è c c c c L w e W U N T ù F J Y I J j h	b v y d v è c c c c L w e W U N T ù F J Y I J j h
x F k a U n J ǔ b I r k M ù ǎ v R c c ě c á N ǎ	x F k a U n J ǔ b I r k M ù ǎ v R c c c c á N ǎ
y g A T d m i o g b h A y H O ò T á c c c a v o	y g A T d m i o g b h A y H O ò T á c c c c a v o
ù ù I s c ǒ W ó c p ú b A Z V L a ǎ J L f c ǔ c c	ù ù I s c ǒ W ó c p ú b A Z V L a ǎ J L f c c c c
ǔ X x A ú M i p Z h ǔ p Z G o b ò c c c M m ǎ U j	ǔ X x A ú M i p Z h ǔ p Z G o b ò c c c c M m ǎ U j
á e b K A e i ù Y z S C c c c F a K p w y c d j W	á e b K A e i ù Y z S C c c c c F a K p w y c d j W
ǎ ò b è Y ǔ S v è y e M u y D j W H h r I c c c F	ǎ ò b è Y ǔ S v è y e M u y D j W H h r I c c c c
é O á ě g i u S N l w D t t P O b y f c c e c ǒ d	é O á ě g i u S N l w D t t P O b y f c c c c ǒ d
è c n p á p B k d u w Q é c c c c D M S K E c v m	è c n p á p B b k d u w Q é c c c c D M S K E c v m
ó è l Q D K r b L w e x Q N v à c c z c X k u e o	ó è l Q D K r b L w e x Q N v à c c c c X k u e o
ò I L H j u H n V O k o Y D c c c c ò J s Y T r k	ò I L H b u H n V O k o Y D c c c c ò J s Y T r k
ǒ m i p e P ò é b s e R é A O è ǒ c c D c T O m ò	ǒ m i p e P ò é b s e R é A O è ǒ c c c c T O m ò
ú x b V b z W d z c J c c z ǎ h J w v j R e k a ú	ú x b V b z W d z c c c c z ǎ h J w v j R e k a ú
B U Q A ò h c c c c l Y w á ǔ f h X t é r x N è Q	B U Q A ò b h c c c c l Y w á ǔ f h X t é r x N è Q
C b u N ù C R D I c c c ó u á V i P v R W c X p ǔ	C b u N ù C R D I c c c c ó u á V i P v R W c X p ǔ
D j N w Z k a ú ó b I ǒ ǎ E ě R Y z c c c e H U h	D j N w Z k a ú ó b I ǒ ǎ E ě R Y z c c c c e H U h
F H W E u v o T W ǔ x n A q h ǎ ǔ D g c c c c c q	F H W E u v o T W ǔ x n A b q h ǎ ǔ D g c c c c c q
G i S H ú m ù U N G è e A u C w h b c c c O Q á ǒ	G i S H ú m ù U N G è e A u C w h b c c c c Q á ǒ
I B o t b ǔ ú á j ú u q l ě Y S ǒ ú M c c c H h n	I B o t b ǔ ú á j ú u q l ě Y S ǒ ú M c c c c H h n
J B g f p é N K b è e ǔ k q w ú K A c a c c b ǒ é	J B g f p é N K b è e ǔ k q w ú K A c c c c b ǒ é
K R V O d G S ǒ b ǎ C c c c V á é e G O H o ǒ é é	K R V O d G S ǒ b ǎ C c c c c V á é e G O H o ǒ é é
M ù è ú H ǎ e I w I D J b w c c c v á B Q P P r m	M ù è ú H ǎ e I w I D J b c c c c v á B Q P P r m
N P U l á ě n ǔ C x P l ǒ u N ǎ á c c c c i T J p	N P U l á ě b n ǔ C x P l ǒ u N ǎ á c c c c i T J p
O j D a U ú t m D ǒ k l ú ù c c c c à M c ǒ ó M e	O j D a U ú t m D ǒ b k l ú ù c c c c à M c ǒ ó M e
Q á ě Z v m y á á z ò b r T J r T c c c P X V U g	Q á ě Z v m y á á z ò b r T J r T c c c c P X V U g
R W i E T ě d p c c c c ǔ è B h V K r M m c n f r	R W i E T b ě d p c c c c ǔ è B h V K r M m c n f r
S x Q c b ó B l C ě ǒ ú Z c c c w é ó p c o o z ǒ	S x Q c b ó B l C ě ǒ ú Z c c c c w é ó p c o o z ǒ
U A g q O p u ù D Q w L y z b m N c s c c ú ǒ x é	U A g q O p u ù D Q w L y z b m N c c c c ú ǒ x é
V b a J b W K F y T f U ǒ ú c c c H o A ǔ m B A ě	V b a J b W K F y T f U ǒ ú c c c c H o A ǔ m B A ě
X ě R d ǎ U u N è C M ǎ c c c c I C ú T l L I Y A	X ě R d ǎ U u N è C b M ǎ c c c c I C ú T l L I Y A
Y O t V q P Z ù i ú b H I k ǎ x j A g j c K c c t	Y O t V q P Z ù i ú b H I k ǎ x j A g j c c c c t
Z b k H e V Q P ù O t J I E p F N r c c c ǎ g a O	Z b k H e V Q P ù O t J I E p F N r c c c c ǎ g a O
b á H à l a n ò c x c c J q Y x X U f v á d Q O M	b á H à l a n ò c c c c J q Y x X U f v á d Q O M
b H f á ǔ H t m N ù r F ě B V b N x c c c R L K Q	b H f á ǔ H t m N ù r F ě B V b N x c c c c R L K Q
b W V y M w q é R c w Y c c c U à U I l s ú v l ó	b W V y M w q é R c w Y c c c c U à U I l s ú v l ó
b n n W ó y ú w ò g v t v à W w z l i z T f c c c	b n n W ó y ú w ò g v t v à W w z l i z T c c c c
c H W r ǒ S f n y W G ò d H c ǒ ù P ǎ a c c c c k	c H W r ǒ S f n y b W G ò d H c ǒ ù P ǎ a c c c c k
d X ǎ ǎ h u v a á è t c c c c f V G Y Q a ù b Z S	d X ǎ b ǎ h u v a á è t c c c c f V G Y Q a ù b Z S
e u g n b U a v K à ǒ d c c c E O d d Y g l d Y W	e u g n b U a v K à ǒ d c c c c E O d d Y g l d Y W
g Z b a f g c è a X c c c A C x T i g ó m j Z K K	g Z b a f g c è a X c c c c A C x T i g ó m j Z K K
h p b t b à x Q F m Y c b c c ě g á g e z H m j N	h p b t b à x Q F m Y c c c c ě g á g e z H m j N
j A D G à s M ó ú l K b S ǎ ù k u c D c c M c u E	j A D G à s M ó ú l K b S ǎ ù k u c c c c M c u E
k h é K è R R T A W m é P z ó b S c c c Q n x ò ò	k h é K è R R T A W m é P z ó b S c c c c Q n x ò ò
m E F b ù Q S l ó v X J c o M R b d c c c y m E h	m E F b ù Q S l ó v X J c o M R b d c c c c y m E h
n b H E h D e h X G H r k m c c c ó S X p c S B X	n b H E h D e h X G H r k m c c c c S X p c S B X
o u V o q G i x h á H q x l I d c c c c ú P D c Y	o u V o q G i x b á H q x l I d c c c c ú P D c Y
q L N i M W q q D z b n c p J E k r x O c L c c c	q L N i M W q q D z b n c p J E k r x O c c c c c
r u b E c c c L g ú l N c v i V I N i X f F Z A C	r u b c c c c L g ú l N c v i V I N i X f F Z A C
t ě A g J à T ò b y z á e ú z s ǔ J B u k c c c l	t ě A g J à T ò b y z á e ú z s ǔ J B u k c c c c l
u E ǎ A g j P s G Z b ǒ Q c c c Q m A C ú ǒ Q e ě	u E ǎ A g j P s G Z b ǒ c c c c Q m A C ú ǒ Q e ě
v v d H w C a ǔ t M s k Z b Y b S w j c c c q j m	v v d H w C a ǔ t M s k Z b Y b S w j c c c c q j m
x J ǎ l q b H ú B d é x D c W c c é I g é p k h ó	x J ǎ l q b H ú B d é x D c c c c é I g é p k h ó
y b O b ú c y c c c b H X e ó j X O V è C J c ó à	y b O b ú c y c c c c H X e ó j X O V è C J c ó à
ù ǔ à è g O ó O i a G ǔ F e ú F Y N o z c c c c ǒ O	ù ǔ b è g O ó O i a G ǔ F e ú F Y N o z c c c c ǒ O
ǔ S ǔ K á J q o h ǒ e h T J b ò o l I K m U s c c c	ǔ S ǔ K á J q o h ǒ e h T J b ò o l I K m U s c c c c
á w h o è a s x B B ǎ i b P c h b w l c c c I Y i w	á w h o è a s x B B ǎ i b P c h b w l c c c c Y i w
ǎ K j f i i Q á O h ǔ L é C r ù Q b c a c c u N z F	ǎ K j f i i Q á O h ǔ L é C r ù Q b c c c c u N z F
é Z p S P W H o O à b z N c ò K z c c c i ó ǎ á C U	é Z p S P W H o O à b z N c ò K z c c c c i ó ǎ á C U
è j e g N G ě j p C A b g b é á i l D D c c c O x Q	è j e g N G ě j p C A b g b é á i l D c c c c O x Q
ě v L á C T e w l d k o y b ù n S G c c c D u c Q u	ě v L á C T e w l d k o y b ù n S G c c c c D u c Q u
ò W ě O p x n s I ù b e F Z ú q D C ǎ h B T c c c è	ò W ě O p x n s I ù b e F Z ú q D C ǎ h B T c c c c è
ǒ p n U S z V ě W r á J f J h ǎ p g M S s c c c c è	ǒ p n U S z V ě W r á J f J h ǎ p b M S s c c c c è
A K V é ǔ b ǔ ò j d b è c c c K M A Q i k m o ǔ y u	A K V é ǔ b ǔ ò j d b è c c c c K M A Q i k m o ǔ y u
B l d z L N q K s V t D b j b o a G E U ò c c c U s	B l d z L N q K s V t D b j b o a G E U ò c c c c U s
D G A V g é C B D E m X á r A ě c c c c p é D V k L	D G A b V g é C B D E m X á r A ě c c c c p é D V k L
E X n u é R ó p l S à w q c c c c G p z ǒ f h P k f	b X n u é R ó p l S à w q c c c c G p z ǒ f h P k f
F h b F s z z J k q O Y Z ò X M S q G K W c c L c u	F h b F s z z J k q O Y Z ò X M S q G K W c c c c u
H ě c m H é F E b i ǎ è w G K m c c c J H à w l f h	H ě c m H é F E b i ǎ è w G K m c c c c J H à w l f h
I S F w b N m M w ù ó t A ǔ à p S á ó p i t c C c c	I S F w b N m M w ù ó t A ǔ à p S á ó p i t c c c c
J m z p i b c c c A W ò ǔ Q J t b q ú ò V l V ě ù Y	J m z p i b c c c c W ò ǔ Q J t b q ú ò V l V ě ù Y
L ǔ X b ǒ y D é ú v ǎ q l c c c h e Q G f g n N T A	L ǔ X b ǒ y D é ú v ǎ q l c c c c h e Q G f g n N T A
M L L w T h S B H g u Q j D o U J T S C ú c c c c L	M L L w T h S B H g u Q j D o U J T S C b c c c c L
N c c c c W ú g J I Z e W ǒ Q M d F L l e ó S x ě r	N b c c c c W ú g J I Z e W ǒ Q M d F L l e ó S x ě r
P à S J à ě G M U a a s q b x é j ò c c c r U j ǎ B	P à S J à ě G M U a a s q b x é j ò c c c c U j ǎ B
Q N u j x M ě M r J k T Z ò z é c c c c n J ú a k x	Q N b u j x M ě M r J k T Z ò z é c c c c n J ú a k x
S H b T G k ú s I N ú B T u W M è c c è c i S è ù e	S H b T G k ú s I N ú B T u W M è c c c c i S è ù e
T b ǎ M V c c c j V G c n E p ù ǒ n r k ě ǎ m ǎ Z h	T b ǎ M V c c c c j V G c n E p ù ǒ n r k ě ǎ m ǎ Z h
U k L ú b V p ě ò B T C ú D R G c c c F R e ě L P z	U k L ú b V p ě ò B T C ú D R G c c c c F R e ě L P z
W K è D b C U U E M C ě w k z H ù á f E c c c R F w	W K è D b C U U E M C ě w k z H ù á f E c c c c R F w
X Y x f b g A c d c c c A E f d K e i u Z ǒ S R é W	X Y x f b g A c c c c c A E f d K e i u Z ǒ S R é W
Z ě E K t B K d X ò C g ú p P à y I d u u N c c c c	Z ě E K t B K d X ò C g ú p P à y I d u u b N c c c c
a b X ǒ N E C j q b w r t i e n L z o h b ǎ P c c c	a b X ǒ N E C j q b w r t i e n L z o h b ǎ c c c c
b B ǔ K B R p ó h c c C c X E b ě e r E g R a O u U	b B ǔ K B R p ó h c c c c X E b ě e r E g R a O u U
b Q d è c c c U ù w B S j s f N P j J k q ǔ Z X ǎ L	b Q d è c c c c U ù w B S j s f N P j J k q ǔ Z X ǎ L
b d Q ó E D m H c c c ò v è S D X y v T X q B ò v ù	b d Q ó E D m H c c c c ò v è S D X y v T X q B ò v ù
b u n O X L l m P é M s F J á ǔ c ú c c ě E è c g f	b u n O X L l m P é M s F J á ǔ c c c c ě E è c g f
c x n b w g f V Q r i l G C L c c c S H D è v f q j	c x n b w g f V Q r i l G C L c c c c S H D è v f q j
e A ǔ ù ě y M c c c c r á w m m r w X F y C F p Q B	e A ǔ b ù ě y M c c c c r á w m m r w X F y C F p Q B
f K o a T k r è N R i A ù I v b x H à h c c c E F U	f K o a T k r è N R i A ù I v b x H à h c c c c F U
g b ǒ s è M t s H t p R c c ǎ c E U x Z c I W p q f	g b ǒ s è M t s H t p R c c c c E U x Z c I W p q f
i ò D K ó Q è b b E z p J ú f g q F s v E T c c c E	i ò D K ó Q è b b E z p J ú f g q F s v E T c c c c E
j g d d u P K A P b i c m c c a x H t á V p ó ǔ v s	j g d d u P K A P b i c c c c a x H t á V p ó ǔ v s
k u j N ǒ y g c ě M ǔ ó c c c c q A v S e X T C w ó	k u j N ǒ y g c ě b ǔ ó c c c c q A v S e X T C w ó
m L ǒ b T ú I ě L ò n U b c c c h H q E G ó y l R r	m L ǒ b T ú I ě L ò n U c c c c h H q E G ó y l R r
n g G C Q J c ó K D C ǒ l H N E p F N c c c c e x W	b n g G C Q J c ó K D C ǒ l H N E p F N c c c c e x W
o w J ǎ y ě P v Y j é s z ó b m c c c L a o e é k R	o w J ǎ y ě P v Y j é s z ó b m c c c c L a o e é k R
q N ó Z b c s c c Y W ǎ L ú F O U c T G ǒ S o W G R	q N ó Z b c c c c Y W ǎ L ú F O U c T G ǒ S o W G R
r f h i è P t n Z c c c c E o E g P ě j i q o ǒ N M	r f h i è P b n Z c c c c E o E g P ě j i q o ǒ N M
t ǔ B t x V U ǔ á ě b d ǔ H g Z O j L f c c c l è ǎ	t ǔ B t x V U ǔ á ě b d ǔ H g Z O j L f c c c c l è ǎ
u F v K K m g b ó ǒ L c c c b a z t Y N w á U s p ě	u F v K K m g b ó ǒ L c c c c a z t Y N w á U s p ě
v Z r à p s t ò ě u f b b e I F p f g c c c ó C d f	v Z r à p s t ò ě u f b b e I F p f g c c c c ó C d f
x é ě s i g Z P O ò r ǔ ò H d ò c c c c ò g O ǔ t P	x é ě s i g Z P O ò r b ò H d ò c c c c ò g O ǔ t P
y S J á b w m c c c è E J G H é H R D E d r z ú Q g	y S J á b w c c c c è E J G H é H R D E d r z ú Q g
ù ǔ j k à Q b é P B c c c w S ě B p i T a q j O M W e	ù ǔ j k à Q b é P B c c c c w S ě B p i T a q j O M W e
ǔ Q I t K g B V ò O á b c c c B G i d b l X D s à D Z	ǔ Q I t K g B V ò O á b c c c c B G i d b l X D s à D Z
á k ǒ k x ú p X T b A h á E Z s F r ǔ c c c ǒ e ǔ l x	á k ǒ k x ú p X T b A h á E Z s F r ǔ c c c c ǒ e ǔ l x
ǎ E U u B w b F z Q x A j c c ó c n Y S ú A B J e w K	ǎ E U u B w b F z Q x A j c c c c n Y S ú A B J e w K
é Y T H L A b F V é m j Z a T ú c c c e ú ǎ M ǔ a h g	é Y T H L A b F V é m j Z a T ú c c c c e ú ǎ M ǔ a h g
è r m g a u è A E à R à è M r p m ó Z á v c c c c ù F	è r m g a u è A E b à R à è M r p m ó Z á v c c c c ù F
ó F è o ǔ e K b ú S k ò ǒ s g W j g Q B C ú x ǎ c c c	ó F è o ǔ e K b ú S k ò ǒ s g W j g Q B C ú x c c c c
ò b c c c d L a y ú V W U w O h c N L ǔ b f Z H é T ó	ò b c c c c d L a y ú V W U w O h c N L ǔ b f Z H é T ó
ú ě r Z ě ú I Q N T w b F é n c c c s p ǎ M B r ǔ q N	ú ě r Z ě ú I Q N T w b F é n c c c c s p ǎ M B r ǔ q N
A N S A b a è l g l w v t c c c E é o á é N D I o n k	A N S A b a è l g l w v t c c c c é o á é N D I o n k
B b c r ǎ è S ú ù B u c c c E ù K Q ǒ l ǎ q l F z m Y	B b c r ǎ è S ú ù B u c c c c E ù K Q ǒ l ǎ q l F z m Y
C v k R é A h à B ù f ǔ b b f F t q O c c c X z F T D	C v k R é A h à B ù f ǔ b b f F t q O c c c c X z F T D
E K O D r H R O à l w G p B X L N A c c c c L x w z u	E K O D r H R O à l w G p B b L N A c c c c L x w z u
F b c A I p E c c c Q u é C D ú á ě S g d d ě x y à y	F b c A I p E c c c c Q u é C D ú á ě S g d d ě x y à y
G r g I D ó z E c b S c c c p H q a R ò P é f T ǎ A B	G r g I D ó z E c b c c c c p H q a R ò P é f T ǎ A B
I B l Q a R a N O á A ǎ ò y c c c c é A I u K O V l x	I B l Q a R a N O b á A ǎ ò y c c c c é A I u K O V l x
J l è A j u H C u B M b v Q T é d f T ǒ c c c I W J C	J l è A j u H C u B M b v Q T é d f T ǒ c c c c I W J C
L é u A X G Z è ǒ o u b e U á g T ě c r c c H a j E b	L é u A X G Z è ǒ o u b e U á g T ě c c c c H a j E b
M b c n M ǔ n é B V g á m d X H ù p B d c F T c c c s	M b c n M ǔ n é B V g á m d X H ù p B d c F T c c c c s
O è M ǎ X R P à ò ǒ b H Z R U ò ě C T c c t c I s n é	O è M ǎ X R P à ò ǒ b H Z R U ò ě C T c c c c I s n é
P P u J n G B F r S p W J b x J r G B c c c L d A R d	P P u J n G B F r S p W J b x J r G B c c c c L d A R d
Q b s r J S W B Y F c c c q g ǎ o q q Q ě à g T s N P	Q b s r J S W B Y F c c c c q g ǎ o q q Q ě à g T s N P
R y m à N G G b G k O p v s B D W L y y q ǒ I c c c e	R y m à N G G b G k O p v s B D W L y y q ǒ c c c c e
T J é é ǒ y z M b j ě p w K p c c c y v V á s V ò ó ǔ	T J é é ǒ y z M b j ě p w K p c c c c y v V á s V ò ó ǔ
U a p s r é ě d n A u T v S ǔ Z ě K c c c c V p Q w u	U a p s r é ě d n A u T v S ǔ Z b ě K c c c c V p Q w u
V t w X D A U b r ǒ p g M S c c A c N y O O c g l x á	V t w X D A U b r ǒ p g M S c c c c N y O O c g l x á
X M ù e S P c c c c s C ó Y ǎ k e V J A T S ǒ F ǔ g á	X M b e S P c c c c s C ó Y ǎ k e V J A T S ǒ F ǔ g á
Y b N a A J s K d K é H e c ù P c c c N O X R f ù g ǔ	Y b N a A J s K d K é H e c ù P c c c c N O X R f ù g ǔ
a ò P y o Z j c c c c o è è é L E N E ǒ v h o z i ú Z	a ò P y o Z b j c c c c o è è é L E N E ǒ v h o z i ú Z
b è T c j h ǎ ě ǔ E m a ù m b o ǔ L E q e c c L c e C	b è T c j h ǎ ě ǔ E m a ù m b o ǔ L E q e c c c c e C
b K c c c Z a o x à ú F F b n ě c ǒ I à è n O M y T o	b K c c c c Z a o x à ú F F b n ě c ǒ I à è n O M y T o
b c W k c d ǔ z m P F c c ǔ c o z b T x l a b é Y z y	b c W k c d ǔ z m P F c c c c o z b T x l a b é Y z y
b t ǔ c c c S A z a x p l c J j ù D á L ǔ O T X Q S P	b t ǔ c c c c S A z a x p l c J j ù D á L ǔ O T X Q S P
c m P r L H o s K x u O á c b c c c S W x w P b k N j	c m P r L H o s K x u O á c b c c c c S W x w P b k N j
e H Q Q b V c c c T ò U G w O T R f J U U ǒ E J ě a t	e H Q Q b V c c c c T ò U G w O T R f J U U ǒ E J ě a t
f b R H d q y O k Q s p ě d c c c a V K k c c M f i e	f b R H d q y O k Q s p ě d c c c c a V K k c c M f i e
h ǎ N b y n ó K I è ò ǎ n ě é X f ú C c c c Q D ú k k	h ǎ N b y n ó K I è ò ǎ n ě é X f ú c c c c Q D ú k k
i V Q I b R S c c à c ǎ I g u A ě f X á l X ù n m L a	i V Q I b R S c c c c ǎ I g u A ě f X á l X ù n m L a
j n j b S h X U v r ǎ y u c c c U c H Y C ù l r G z h	j n j b S h X U v r ǎ y u c c c c U c H Y C ù l r G z h
l à a z ù f I c b B S W D W c c q c J d F P q p P u x	l à a z ù f I c b B S W D W c c c c J d F P q p P u x
m j T c c G p n A W c c c c O g K b T B s O Y A I ǒ D	b m j T c c G p n A W c c c c O g K b T B s O Y A I ǒ D
o ǒ v F U y d ù b ú B k w t c ǎ u à U C I ě c c c ú t	o ǒ v F U y d ù b ú B k w t c ǎ u à U C I ě c c c c ú t
p V à ě d k Y P K A c c c c b é V c R k J e M ě p ú F	p V à ě d k Y P K b c c c c b é V c R k J e M ě p ú F
q s ú R F M x ǒ b u è v c U a P Q ù c c c M j Z D g b	q s ú R F M x ǒ b u è v c U a P Q ù c c c c M j Z D g b
s ú c c c c q v I n T r ú K O i ù A à ú o X ù z P v ó	s ú b c c c c q v I n T r ú K O i ù A à ú o X ù z P v ó
t d T á Q ú r N V M G d è e c c b U o y ǔ è B c c c k	t d T á Q ú r N V M G d è e c c b U o y ǔ è B c c c c k
u u s B x ě H C X q O K N B D Z L b K n c c c u A ò a	u u s B x ě H C X q O K N B D Z L b K n c c c c u A ò a
w L I i I t B t F à L u o P s R m J ú S i V b c p c c	w L I i I t B t F à L u o P s R m J ú S i V b c c c c
x Y T é a L m à w S j u v z ú f D à j U J ò c c c c Y	x Y T é a L m à w S j u v z ú f D à j U J ò b c c c c Y
y t V ó b c c c ù x e L ě w r Q W W B á C x R c ù N T	y t V ó b c c c c ù x e L ě w r Q W W B á C x R c ù N T
ù ù B à N B ù K X C z ǔ j u D P Q b N X T S c c c a é c	ù ù B à N B ù K X C z ǔ j u D P Q b N X T S c c c c a é c
ǔ B y V N p U d z ù á x c c c c p Z j b I ú l t f ǒ á o	ǔ B y V N p U d b z ù á x c c c c p Z j b I ú l t f ǒ á o
á b ě G R l U h v ǒ è J c C é u ù y á W g O Z Q c c c z	á b ě G R l U h v ǒ è J c C é u ù y á W g O Z Q c c c c z
à v k P M N r g o y ǒ q ó X a ò ǒ V c c c c e F à H L V	à v k b P M N r g o y ǒ q ó X a ò ǒ V c c c c e F à H L V
é F R c y T k D p w t d à à n I á l K c c c c m P è t a	é F R c y T k D p w b t d à à n I á l K c c c c m P è t a
è b h C p ú a k ǒ b c J X D c c c C k B K e è K v ù E ě	è b h C p ú a k ǒ b c J X c c c c C k B K e è K v ù E ě
ě w f W Y M K t b L m m ó j y Q p s Y u ǒ c c c R à W R	ě w f W Y M K t b L m m ó j y Q p s Y u ǒ c c c c R à W R
ò X y j ó b e V z á ǎ X o c c c P è m J v á j á V ǎ H E	ò X y j ó b e V z á ǎ X o c c c c P è m J v á j á V ǎ H E
ǒ m à V i n e ǔ z Q c U à H M c ǎ e v p W c c c c O R ú	ǒ m à V i n e ǔ b Q c U à H M c ǎ e v p W c c c c O R ú
A A b o L z W è ǔ d ǎ T U Y é U P ě ě c c c U c ǔ ù R P	A A b o L z W è ǔ d ǎ T U Y é U P ě ě c c c c U c ǔ ù R P
B U m p ó m n K W ù h r h Y T ù è j b f a é x c c c a g	B U m p ó m n K W ù h r h Y T ù è j b f a é x c c c c g
C q c ǔ R ǔ f q ú b e G c c R c a é x è Q L i v ú p y ě	C q c ǔ R ǔ f q ú b e G c c c c a é x è Q L i v ú p y ě
E é ò b i L i h a K V l W Z c c c R l ě f W t ò H Q Y X	E é ò b i L i h a K V l W c c c c R l ě f W t ò H Q Y X
F P T o p Y b l q A ù b N p r á ò F s w B c c c E c Z ó	F P T o p Y b l q A ù b N p r á ò F s w B c c c c c Z ó
G b à G F j f I ǒ G D ò c W c c N T D E n ú E w R ú m K	G b à G F j f I ǒ G D ò c c c c N T D E n ú E w R ú m K
I ù l x n G ò i B K z ú s c ó i r N f ǒ V ǔ c c c c c n	I ù b l x n G ò i B K z ú s c ó i r N f ǒ V ǔ c c c c c n
J O p M d v A v g J b F p H c ǔ I p R r u V w Q c ǔ c c	J O p M d v A v g J b F p H c ǔ I p R r u V w Q c c c c
K m m ó è b m O è m j ú ǔ o W c c c y z ǒ L K m P O i ù	K m m ó è b m O è m j ú ǔ o c c c c y z ǒ L K m P O i ù
M B ǒ L é á z N D w b h ǒ Y G q V M c c c A I R N P r i	M B ǒ L é á z N D w b h ǒ Y G q V M c c c c A I R N P r i
N Q z Z y b P ù a L i Z n Q Q t V K c c c m V t o r D M	N Q z Z y b P ù a L i Z n Q Q t V K c c c c m V t o r D M
O i è g s p Y P F ě P b J é ǎ M ò c c c H d M W V f F E	O i è g s p Y P F ě P b J é ǎ M ò c c c c d M W V f F E
Q à b u G J B L U U ǎ B I S f I x Z J r k a ù c c c m r	Q à b u G J B L U U ǎ B I S f I x Z J r k a ù c c c c m r
R X a V U t X T à L w N c c c c p b g h O R V ǔ Z W ě ǒ	R X b a V U t X T à L w N c c c c p b g h O R V ǔ Z W ě ǒ
S k é f ǔ y A N P G j x l r N e k L m I R c c c c ò R l	S k é f ǔ y A b N P G j x l r N e k L m I R c c c c ò R l
U ò t R q e o b Q ǒ A c c c M h a Y N g Y N S R ě a ǒ k	U ò t R q e o b Q ǒ c c c c M h a Y N g Y N S R ě a ǒ k
V q Y k N P a I H F C i Z D x s a b v w c c c i ú s Y g	V q Y k N P a I H F C i Z D x s a b v c c c c i ú s Y g
X é ó F X ǔ L q R A k x q l U A N E B i G C c c c c è E	X é ó F X ǔ b q R A k x q l U A N E B i G C c c c c è E
Y b t G F s D ǔ T Y à l c c ò c z Z p R f m b F D S à t	Y b t G F s D ǔ T Y à l c c c c z Z p R f m b F D S à t
Z w ù B á b U c c c G l X D S i W z F Y Q a L n D ò R D	Z w ù B á b U c c c c l X D S i W z F Y Q a L n D ò R D
b ǔ D N O E c c c ò B c p D g V c n f C j E y b a é u á	b ǔ D N O E c c c c ò B c p D g V c n f C j E y b a é u á
b G h v S h c c c u V è h ú u è g o d E g ǒ G Q i r ǔ é	b G h v S c c c c u V è h ú u è g o d E g ǒ G Q i r ǔ é
b X B à á ǔ M g ǒ ú ǒ c c c O e r r Q s W y A j q E h X	b X B à á ǔ M g ǒ ú ǒ c c c c O e r r Q s W y A j q E h X
b n c V y ò x M è c c c Q K N P q P l I é n U U s Q é ǎ	b n c V y ò x M è c c c c Q K N P q P l I é n U U s Q é ǎ
c S I K W ǒ Y ú S k b Y é T ǔ Y U f Z ó I c c c b a S V	c S I K W ǒ Y ú S k b Y é T ǔ Y U f Z ó I c c c c b a S V
d v b G c I c c J ò U s v r j P n x ù c F h E J x u G E	d v b G c c c c J ò U s v r j P n x ù c F h E J x u G E
f G b C è N B ǔ b y è F O x w f o A C e c è c c b c C ǔ	f G b C è N B ǔ b y è F O x w f o A C e c c c c b c C ǔ
g b v F y H l M o è r á b q Q ǎ c c c ó E I ǔ L X k h W	g b v F y H l M o è r á b q Q ǎ c c c c ó E I ǔ L X k h W
i à l q ǎ ò b Z R u c U x n l z c c c E j à s W b a P E	i à l q ǎ ò b Z R u c U x n l c c c c E j à s W b a P E
j j a X Q N N U ù Z K y o A ǒ c c c c ǔ U k o w W A p R	b j j a X Q N N U ù Z K y o A ǒ c c c c ǔ U k o w W A p R
l A b F J l s g c c c z z w g U A è ù è N N Z á ò I R P	l A b F J l s g c c c c z z w g U A è ù è N N Z á ò I R P
m b c L é U Z c J c c z L W m b C I V U á u y T ò y w X	m b c L é U Z c c c c z L W m b C I V U á u y T ò y w X
o ó Z i L Q ò j ó c c c c Q D t Q B ó a i a S x f ǎ é Y	o b Z i L Q ò j ó c c c c Q D t Q B ó a i a S x f ǎ é Y
p D i Q H ù k b R Z L ǒ t f H d n E b A c c c ě m d u Q	p D i Q H ù k b R Z L ǒ t f H d n E b A c c c c ě m d u Q
q Y y N n ò x m R J z N v U c c c c c c q b V P K d y I	q Y y N n ò b m R J z N v U c c c c c c q b V P K d y I
r n v Z l b ǒ ò A s D L Z c ě c c T g ě V E ù f ě w s T	r n v Z l b ǒ ò A s D L Z c c c c T g ě V E ù f ě w s T
t ó z H r O m S ě S B X ě r ó c c c c n á C o B f E j c	t ó z H r O m b ě S B X ě r ó c c c c n á C o B f E j c
u b C è n à x ú v j c c c N b m à v D v ò F s g ě k k K	u b C è n à x ú v j c c c c N b m à v D v ò F s g ě k k K
w ě c Z b ó a e c c c t K ǔ n W Q M C r N K o X E K é S	w ě c Z b ó a e c c c c t K ǔ n W Q M C r N K o X E K é S
x I x x D ǔ c c c c R n D M m M r é R L i ǒ w V ò p ú p	x I x x D b c c c c R n D M m M r é R L i ǒ w V ò p ú p
y d E S b x L h ǎ à f ò ě B S ò q T c c c X r x u H ě m	y d E S b x L h ǎ à f ò ě B S ò q T c c c c X r x u H ě m
ù ù b g r T c c c ù p n g T U B h ó ù H E à h t M u ó v n	ù ù b g r T c c c c ù p n g T U B h ó ù H E à h t M u ó v n
ǔ Q c X é h Y P g w è W e p l b n Y D Q a c c c B ǔ A j ǎ	ǔ Q c X é h Y P g w è W e p l b n Y D Q a c c c c B ǔ A j ǎ
